start_cluster,end_cluster,two_hour_segment,trip_count,trip_times,variance,std,trip_ids
2295.0,1971.0,16:00 - 18:00,3,"[177.0, 279.0, 335.0]",1.188,1.09,"['545e085c2d98286982ce3d2e975674fc0dcd533adcbdebd12b4dfa22413c205e_1', 'f5adde1dcdee4e7d507dada5ea8c32dff6ff4d7ac968305d57a93bc42fb5e7cf_1', '4519341aa024dc26e9e7e63e06011f8ee6ddee574be24a17869e75be71a7cff8_1']"
2295.0,1971.0,18:00 - 20:00,4,"[177.0, 756.0, 188.0, 185.0]",17.085,4.133,"['a37692ceb24d651e7c6b52f739ff2210e8840a3205bbd456f915c11343c2e5a8_1', '11e7663cf0e4885830d94d42f021c2e4e0188a3c76a4e7c210078bafa3f23b9f_1', 'a31f285684b655de195b36411c8523301fc84f8cf3e5a00d98ec5aacfe3af418_1', 'f66809343ea27d6f4eb8227be0608dc86241564b79aaacc4348ba74539a42764_1']"
2295.0,1971.0,20:00 - 22:00,2,"[560.0, 177.0]",10.187,3.192,"['2b1bc7fe7d7b5299a0010bbe5e309c074028a25a485cc7d57166ca2d9a619e07_1', '9ed7fbaa91aca10651cfad83e524b4afb3f9ca6b7e5313ad65f8552caec7db9f_1']"
2295.0,2259.0,14:00 - 16:00,3,"[275.0, 250.0, 50.0]",2.816,1.678,"['1adf814250197e9a302d34efc0eb83cc58fc5aa38f73138672e4c77e985df743_1', 'a8895403938bbc542ce58ca9b28da92548eb1d08a1646f5fec7ab7cccf39094b_1', '75ae640906670fc3299f6c0123ff4a8212b3248df0f0cc98b88ae1d3a61f3978_1']"
2295.0,3251.0,08:00 - 10:00,2,"[1208.0, 1178.0]",0.062,0.25,"['5210414676deaeba32e3a02b85920e771e5019e49d2a6211cb6737671f74dd81_3', '7e1fe41df6dc032d76361b9b8c7356fb5c40aad73cf1e0ee78f25e0207b625d0_3']"
2306.0,-1.0,22:00 - 24:00,2,"[151.0, 350.0]",2.75,1.658,"['7b68777dc9c1ed43c0acf414477645d71fc029c94d5ee38b55a0dc20804e20a6_1', '0218ca7778907dddf77aa07eac09c42c830521c3523183355c1b07fdd01ac255_1']"
2306.0,2152.0,06:00 - 08:00,2,"[160.0, 105.0]",0.21,0.458,"['a015dc46f918c944f92591b1f1e7452ecc5a76edda3ae7951f28a139273f716e_1', '5bbca14742d9f3742182e8c6419312d80cf0d1387395f80a5f279a3c7b0ba68d_1']"
2306.0,2152.0,08:00 - 10:00,2,"[40.0, 130.0]",0.562,0.75,"['cdd21577ef7fd6634da321c2f37fa2329e75bf82399593459ec6c64b91b09e71_1', 'cbadb652d56c5ba4eecc5d51828364367df924d3d791eb6e8901d9cae658566d_1']"
2306.0,2203.0,10:00 - 12:00,2,"[354.0, 497.0]",1.42,1.192,"['491d3a3b0dcbb999554d0637b4e72e9f0646440f3fa09982791950443d7535fb_1', 'f5b9938e679e2cd8220eca057053bb89d23e41dcc3c8dc70ca175d549a1c0831_1']"
2306.0,2203.0,14:00 - 16:00,3,"[336.0, 472.0, 264.0]",2.066,1.437,"['f5624d180d24aa72007be4d95100d3d8854e880871eae5e812abd73c39bad7d9_1', '35d3e60235dbaa2b71854a0fd959520d362bf5ff2975ad9e1f69c01d2be5bb4f_1', 'e2ddfc00949bd22104ed45a62876b12ce936d40fc90951af4f9ea80305b85d1a_1']"
2306.0,2203.0,16:00 - 18:00,2,"[242.0, 264.0]",0.034,0.183,"['5e6d1606e2936f601ac813eb391cbb91b9976ab18416f292e417300c78e374f3_1', '67e0e01b2c01710b5ee6737ca23929b9b79619b58a1d0066b9b0696eed93066c_1']"
2306.0,2203.0,18:00 - 20:00,2,"[880.0, 208.0]",31.36,5.6,"['2e37cb8df1664c0e728fe5e5dbb1ccfcd0152dace9e60dc83d5b9fd8cb346c89_1', 'eae5f8637f2de2619496e7d8af9bb982bda5a25d08fbf45d1e131b43874adbcf_1']"
2306.0,2203.0,20:00 - 22:00,3,"[235.0, 873.0, 542.0]",18.854,4.342,"['e04ffbeb96558cb6c7e2da87ef24dd66c346b0a4e5b2db1f11c6693dfcec02b8_1', '07a887d5f20b73fcd4b23d50c9ccdac273827eaff5474c1135f0a33056cc8073_1', '84557fe8908f96c2bfa4c50d4086bc6839dfa112184cecd700a81d3646ef979a_1']"
2306.0,2736.0,10:00 - 12:00,3,"[193.0, 253.0, 128.0]",0.724,0.851,"['a4458659a241ee8ca9d1b4b1c69402abbaa314db8905460bd6a4f7663fc790b3_1', 'c60cffd44a07d98e71d53d57869df0eaf21320eaf31911713449f59b0208294b_1', 'db562792f79cd81775d9843416b560da0b0052b83c823302a84ee8905aa9b953_1']"
2306.0,2736.0,14:00 - 16:00,3,"[345.0, 469.0, 416.0]",0.717,0.847,"['e6fac0922061e84d51c4f601c354ad0f7ed3182fcbb366cf48f7fe52e0d76f88_1', 'a41b21688a849a87ded66b7524ba2ce6a9b501d82acf8af87227efd8f384d2a4_1', '55e62c6b9f1ddaf0e06df219ee9232988c30936fcc7e07d8d426c294855ed2e3_1']"
2306.0,2736.0,16:00 - 18:00,2,"[90.0, 56.0]",0.08,0.283,"['e51e76cdc18aa63f9a8bcdbadad258791f79b291ff1897e488a3f19ce9abe662_1', '2e347a40c8ab59ed67eb181486b5743bde1bd5f04bce5bc08ac22efdd023cb3a_1']"
2306.0,2793.0,10:00 - 12:00,2,"[90.0, 45.0]",0.141,0.375,"['527aa12f3295bb81d1e87bfad523b5f64e5d2d08da8eadcc1ce60971c47cbd0a_1', 'a38d125fe27fa3f72c0201d288f4f74f62ceabb3aa827f3be8e1e6bcaa8345c5_1']"
2306.0,2793.0,12:00 - 14:00,5,"[216.0, 105.0, 177.0, 35.0, 285.0]",2.091,1.446,"['c6d2819726c7795028cb096bfe9c422c2fe8e8b127734789a81e6f5c9900de58_1', '73a48162cbbd9fa6914bb4152556fd21dcf3d2851551f1cf57162f842b7c9229_1', 'c8f1a0c512c56eef91c296454a79043bc8960db4e70c8b019125c509aa6d77e4_1', '2ac66e79496e4cb41405ff48027141ff09a43ef2204f3b02b7b1ef5a1c84279f_1', 'b66600a2e4c2d370e29e6cd20b628714f2ce4ca2e531794da978038231c3d3b0_1']"
2306.0,2793.0,14:00 - 16:00,6,"[135.0, 115.0, 45.0, 455.0, 555.0, 34.0]",11.614,3.408,"['9fe689d61313f85d4db824de1ccc056f961b9beede508ac4504240727a693460_1', 'adf2d6c391c3f96ea2885676fb0faeea967a1519b5e8a88de5f201e4be8f2704_1', 'ca6c57a6edf1340edbf745aeb4ea8ccb430a7497ba661f5691605ad5a3bf8eac_1', 'e9fbe86787c85539473e47f4993d9684c52d30f359ec725b91de4bc923e031c7_1', '1ea9f8ed8af888214fb3eef68c0e4956649981dd22b414d38f99999ed2a98b2b_1', '7f1122747af140483224f4096809679e491a6d49e5cc92e9261889a84ec89b19_1']"
2306.0,2793.0,16:00 - 18:00,2,"[299.0, 404.0]",0.766,0.875,"['e7d346328c75db9934d5379ad1bf7490680c9af8968849e651e21e059c72465a_1', 'ed73612ca2bcb0ce6b4a94b8d262f86f20d46a64d6c05dedf5852345e012380d_1']"
2306.0,2793.0,22:00 - 24:00,3,"[60.0, 70.0, 165.0]",0.622,0.789,"['8f9bf6544bb3555b63851b1338ae4582e1836b41d92f8f31965be10dcf53b793_1', 'fbd97bdfd74128f224561ac7a0463e664dca371a54f1862d4b529981f3162aa6_1', '9082b4aede3453880850b3c748bd06c1e32fdc1322cf722a1704b21743ff01ba_1']"
2306.0,2872.0,18:00 - 20:00,4,"[249.0, 126.0, 395.0, 155.0]",3.057,1.748,"['bdc1f72d732ed54b158829e52a466f71217651ae05b655de77100bf68bf1f24f_1', 'a60878f3e70731a17f3651b427899beb6e0fe1a11e134244b831f42f845e3ec1_1', '4aa7f414672a3f9de708d44733139cc939f53c875bbc7e4e3adf0d237ffb6bc9_1', '82c5a403e232d73acdc8d887505de77df98d5642daeb245ca1c83fa722ea6d85_1']"
2306.0,3081.0,20:00 - 22:00,2,"[356.0, 335.0]",0.031,0.175,"['7377d57cc373ce7483732ecab4f4fb7a1765a7228cf130a452ea606296397687_1', '8d2e6b10c1609df15479c80c4fdedd253a8c18312cc976545b30c579d3780276_1']"
2310.0,-1.0,08:00 - 10:00,2,"[105.0, 45.0]",0.25,0.5,"['a15d1fc6238ade0cac3da0d90b76c8f0756310bd232ed430552fa3d29e05e581_1', 'f7386300db1cc5b5c310218ef461efb71bf1a3f9ea0ef45ddfb800c7d43963cb_1']"
2310.0,2315.0,14:00 - 16:00,2,"[145.0, 216.0]",0.35,0.592,"['e3eae7c2e26b05b77c26d19062a6d7f10f4601292152d48c6f1529fa56f6278c_1', '3e90e7d6b9a0476896f221096e3b976884d64081be782b1bc773b8c3832ec8b1_1']"
2311.0,-1.0,14:00 - 16:00,2,"[110.0, 110.0]",0.0,0.0,"['91779ef0c9c6abb6984b8f1bcbbde4b95162be9fa581d9022c157c17d85f62f5_3', '91a26201bf8542ec7c97f1bbefe8c76685a8d8130c3aa2bc1ac70394e852200a_3']"
2311.0,-1.0,16:00 - 18:00,3,"[560.0, 220.0, 366.0]",5.387,2.321,"['645167ce6ae24ad03aee95bfacc42d652c0f3ed77daca013d35b854132b8b94d_3', 'be1d72825f388654b450407b03126049fa6d5e93e06a9f329419f67bd0b028a7_3', 'c4112a356204621ac36530307f2a374e0670e31904f8c9a9b0d6c75bda14c49f_3']"
2311.0,2715.0,10:00 - 12:00,4,"[65.0, 106.0, 71.0, 452.0]",7.25,2.693,"['bb695ae2683e9e3cc23d79ea00e512c2f67957c7da9f150fde0d9807dba9f7a9_1', '5b792e8a10a5abc313ea847e35397cc84e5dde3a46e3e79a655aa04d407fa566_1', '8c984b67f4e5cc39ea2b41da444cadbe9952dd359c12e711bd5bb76c829c5993_1', 'e68291bbb9bf275b6d3b7a0e46fc9f7c7158c058bd94e37e95e09398ed9f35c9_1']"
2313.0,2315.0,10:00 - 12:00,2,"[365.0, 40.0]",7.335,2.708,"['04f43f2077ac819a78efcf5d9b18f3db326c988c461b3ab321ce1f56943fcf4b_1', '45334cec9d2a0bd594d495b9403ac36b39bcc615915223285e4d1163f843b3c4_1']"
2313.0,2315.0,14:00 - 16:00,2,"[475.0, 41.0]",13.08,3.617,"['476ad21cebdaeabe470e10b2d3213e6b4dba6206d6b2af367646bcbed71abd30_1', '7e37e0dbc57d40df7460ea5abcf47d999d6797ecd9f0efc329d471ed2ec0a726_1']"
2313.0,2315.0,16:00 - 18:00,2,"[35.0, 50.0]",0.016,0.125,"['5fe141349ef2b4e8fd59c06acd32a27ca0288e923b12374a8dca9f6494ebaa74_1', 'b7c1f3f048d87d04a518d84abde4351c752d715edd43197511c1c19aa4b73493_1']"
2313.0,2317.0,10:00 - 12:00,2,"[298.0, 75.0]",3.453,1.858,"['d31422b6e41d0ad569b5703391ae147c7030dee59d168fb37b92df7bc892c036_1', 'ee9001d2cb43423114d600df4eb8c00876778fd4d14837a0984c4ec05bd966ef_1']"
2313.0,2840.0,06:00 - 08:00,2,"[105.0, 105.0]",0.0,0.0,"['25cc7fd7159c1c7f42c11757de8e31234fccfc3e6ed2f7e3c80f0fbca9287e48_1', '0ced9cd46d9db29c65d8b09689b141d6a6a9768b0b32902b68cd5ffbd898d8fa_1']"
2315.0,478.0,06:00 - 08:00,4,"[75.0, 81.0, 340.0, 110.0]",3.339,1.827,"['32680d4b66b271583dd221f6f4c42c2cb143a8f0c4704d544838656285ba9255_1', 'bd75bd28711e164d08c0a08de68b721d323eeb925af5e1ac9b613586820a0009_1', '91d3a539435e5df5ea6db28d6061ca6e7948c9b4e0aeabd34da660869c26274a_1', 'e8c8212cadc106b4d161987eb093befdc9103c4742cdc514c23857757c2087fa_1']"
2315.0,478.0,08:00 - 10:00,2,"[155.0, 470.0]",6.891,2.625,"['c3faed15048b31e653e5e629222072bfdc72468cd664e7cdbf1adddd9c47d1cb_1', '5a441c9bf6793c9a6b2464d01d3b1097b563626a40f2a5c4daa00c15467e379f_1']"
2315.0,2318.0,06:00 - 08:00,2,"[143.0, 298.0]",1.668,1.292,"['891fe1095ae7387cb2cba32ab534c8a1c166936b1e32ee44dfd5a901630660ec_1', '513e45fb381e900437ab19854d56808c8042a37d2b8e633c99478d6b3183e785_1']"
2315.0,2840.0,06:00 - 08:00,2,"[201.0, 115.0]",0.514,0.717,"['90043196b2cde9a070d4bb1fc0dd6c97b8b9d5f3ae2dfb421baa1fac3bc7daa2_1', '87d3e94d7ee77d8d7b727c36145ce1ac512e90487ec9ecfb30e5d6922563123b_1']"
2317.0,478.0,14:00 - 16:00,2,"[90.0, 145.0]",0.21,0.458,"['6a6faaaa33bae90e5db2ecc3a3e7f92a11553fc6a356a09691ee52b00df49a93_3', 'c1b48606f7d78afe5b519c27038dc639231f9b33ca9eff16984270b83c74dd7f_1']"
2317.0,1708.0,12:00 - 14:00,2,"[110.0, 100.0]",0.007,0.083,"['5857ad4d4b331bd93a144ba058c6a7a17b90a97a17fa8fa77a633493b82c2845_3', '24e5643b74396410b21bb482e97a0fbec49b78838237881b3952635729beb840_3']"
2317.0,2315.0,18:00 - 20:00,2,"[96.0, 105.0]",0.006,0.075,"['d090894b5f354d2ecaf2a7ae90065a6acd2c653f43f3b8a0c71439511afda209_1', 'ab3783f1e88dcd8eb30ffa74eeb41d69aee27f9c426b60fe756eeb048a76d79f_1']"
2317.0,2589.0,20:00 - 22:00,2,"[934.0, 837.0]",0.653,0.808,"['3f40f928a3a6702afe1b243aa56cfd052ae1f081cc9a18c038286e77f64d1ae8_3', '68538a640cfbeeddd0ed556bdee926b5022d809d8b7af89fbadcd04cc61ec69b_3']"
2321.0,2147.0,12:00 - 14:00,2,"[380.0, 470.0]",0.562,0.75,"['1efe8f912e4cfead25e3f7ff34e393d78653d537088309fce6cc9e2449311398_3', '02bd7bcf349ad788535d0600d68b5da39b5243976a53938603774c75f29176b7_3']"
2321.0,2313.0,22:00 - 24:00,2,"[135.0, 125.0]",0.007,0.083,"['2bdc12a2981c9a0ad615f83f5fda347944bd7a331cb518d315f85c6b82261738_1', 'adb1c9280cd3eb0d382bbdbcb1daf69eb3e8a647bf2e3f5822b7aeab81ef87e8_1']"
2331.0,1385.0,10:00 - 12:00,2,"[200.0, 135.0]",0.293,0.542,"['ec9df8f72efcb1e9bd93bb46d9aec06039c6f6f8ac71a827a780c5f3c5981ae2_1', 'c8f4b2e596ae03352092db7d882137280fea9b13af7e64ac500e908572d5f6da_1']"
2334.0,586.0,12:00 - 14:00,2,"[1059.0, 997.0]",0.267,0.517,"['f888cc2d63398edc50e0c18cd3eb9b89c74802acfc02635898f9e5333c1fe110_1', '1375573a24034b497217810cec14768b752eaa4bf19476bf58d16e04d4cd05a1_1']"
2334.0,586.0,16:00 - 18:00,2,"[277.0, 266.0]",0.008,0.092,"['19e20d119e439fa92844f2ee07e0dbc4e98892f6f8cb437994b0cddf50cb73aa_1', 'efd50b202e8960ddbf443ce7eee72e175dfa5e4299b4cb8252453a60d376b061_1']"
2334.0,586.0,18:00 - 20:00,2,"[85.0, 207.0]",1.034,1.017,"['f277700b28ec7eafd2afeb614a87e31c541dc52fdcf48728a416c22c3f019518_1', 'fa98668a237cce075e36a9e0306cea855f5a0b62cd2a6d71ae4f4a96c0e1e41e_1']"
2334.0,2346.0,16:00 - 18:00,3,"[233.0, 192.0, 138.0]",0.42,0.648,"['0534816881f831a6d15c5da4cec33b97b5cc04e664c711ec37ec1345e204eb45_1', '72e6bdea80d96c23acbbc329a439381ed97c2bb4e07da21390e9f653f9cbc776_1', '2ca75bfb469bb24d5cf442b351fbb4d0b46dc3b3193e08fdaa0ae23b49eccff2_1']"
2334.0,2452.0,20:00 - 22:00,2,"[325.0, 72.0]",4.445,2.108,"['df8bacccbf9672bbad6831e44ac14926c4b978b41d9eea475d5feede6853f1f4_1', '7a7c3e1720fe542141c01379c8e78f0217fbdc670273bd642daee29e6fa06267_1']"
2334.0,2559.0,10:00 - 12:00,3,"[241.0, 909.0, 123.0]",33.27,5.768,"['83736935dcb8c8ee52e6d030386f798fbfaa3e1e50de266d7d6765503d190a4d_1', 'fbcfebfa34c860f555b198fece74cc3c063c6911f2fe5365ff8825c97c16f6b4_1', '987b673396767d029844d0e3dfdc3b64ca4a484e5ce726d02741741f8785e50e_1']"
2334.0,2559.0,12:00 - 14:00,2,"[214.0, 423.0]",3.033,1.742,"['9f255531b68db3c211e311da088e4035f6863ca355a11f4326f9b7cd1b5eff68_1', '8cd71687bc73c70ff7003a27eb0dba9e79409491b3e08c3a001acf25d61165aa_1']"
2334.0,2559.0,14:00 - 16:00,2,"[466.0, 465.0]",0.0,0.008,"['d75144057d7a562533bdfeaf6870c1c083171fcff0400aac5e25ec713c366831_1', '80a45d9957cf94c7158b7eff9047492f4d3b818bb6c7a52048e4a543e5e87f7b_1']"
2334.0,2559.0,16:00 - 18:00,2,"[405.0, 1067.0]",30.434,5.517,"['9201b21407db8fd9c1a23e0edf585527dd3c77d4a32874630353efce14c1c35c_1', '33969a29c6e881fc437924976cacf872f5debdfcaa77683d0b086bd6832cd3f2_1']"
2336.0,2215.0,18:00 - 20:00,2,"[300.0, 168.0]",1.21,1.1,"['8a30ea015b6d9c85232778898d493a45be9dffc6d536b4385e7adf5ce5a27d53_1', 'fca4e66e311e9aa3dfe61e8b24e8f819c141e80d85d97ed7dceda3f361a25913_1']"
2336.0,2334.0,12:00 - 14:00,2,"[59.0, 117.0]",0.234,0.483,"['b4f159ceacc36825a88443efb211aa588f91d2ac0553e6eefeaae08c959e1ab6_1', '65d657e270db4b52eedf06f30cfc236f342d2df2fa7428fb064f88453252ed35_1']"
2336.0,2334.0,16:00 - 18:00,2,"[40.0, 55.0]",0.016,0.125,"['b4057e5abc993a7ea9d2e45ce837c273a3b3a7f44df52767c88addedf8f6224c_1', '78f28d319a0240ec416334233b91269fc340f919ab070a040d5f2011d97b1730_1']"
2336.0,2346.0,20:00 - 22:00,4,"[293.0, 172.0, 569.0, 138.0]",7.975,2.824,"['6764164ddf1e606c4dd9977a86d61081ce35d1c858bee06d58c89c4e7e68af3b_1', '9f788f10f9a035b80c0f8d5364067ccf1e1e8c1af4ce6fd0229922b55ec3b023_1', 'c3b703a45553ef2d6811eb512bceac1aadc7327406437cc69d20376275213b27_1', '5dabf144815ee57f5d030155642cddebee42182715c0fbbc93a9e91d4c371cc7_1']"
2336.0,2452.0,14:00 - 16:00,2,"[65.0, 98.0]",0.076,0.275,"['0d9e2aca3ed589896bcf87a51c4f919a29a69903f00935383920e48b9a9e8079_1', '7f0cd6ac30175e8a5566776a94879ab3267eb7d75d6315ee91efca92d6db07e8_1']"
2336.0,2457.0,18:00 - 20:00,3,"[85.0, 80.0, 110.0]",0.048,0.219,"['419d6eac86a25ceda0c3a8edf4f73b20c135b8f50b6f3c409d3420769dc6d2d4_1', 'ce433429f4a44e9f241b659e6b40a7da896791baed5869579ce97d2aceb1bc78_1', 'cf28b7eaf2f7899cea87897d75abf24aa787227bc42df5451deeb739de4c0045_1']"
2336.0,2457.0,20:00 - 22:00,3,"[177.0, 170.0, 75.0]",0.601,0.775,"['19175813833ea878f27b789cb087d037d545bfe067eca1d15d12d61e21c253f1_1', '27be489308edb4b24cf8c23bce161e5c4992b5f9d016ee67f6c4ce85acb98121_1', '24e33aa63e659b39408f3f3067c6a67fb770302e34ef32047ff2a3675a01cb22_1']"
2336.0,2457.0,22:00 - 24:00,2,"[450.0, 100.0]",8.507,2.917,"['db242abeab687b31f2433d243f1668a1065fdc9d1f1b12ef1de479406d4f61b5_1', '1bf247796d44eef73122f3930cbc8a9f42b7fb77d3082f479576fa3136391532_1']"
2336.0,2559.0,16:00 - 18:00,2,"[395.0, 172.0]",3.453,1.858,"['712c303876383d11ef610202e0377385194c4e827287831e680e081622b2c366_1', 'fd8f335b3ba347109820efc48bc75eee5910463c00546753bf570648bf2aa731_1']"
2336.0,2559.0,18:00 - 20:00,2,"[454.0, 240.0]",3.18,1.783,"['03bf74db6718096e776f588e371013d9740b0b261042fafdb728734ade52c82e_1', '7cd0186471a989cf866b82967d3854e7cbbbbd2fbd8fbcb8f6f53f59bb413d4b_1']"
2336.0,2559.0,20:00 - 22:00,4,"[616.0, 162.0, 435.0, 80.0]",12.734,3.568,"['dba7e9bc1963e5606b6f2240f0489fa0f5a2ad28dfa04a60a4123d5424d3540e_1', '79fa35b4a1a63d3007d4220e526ccfe2ad4ca8abed480922ba18cc8c02949154_1', '288f42ff5545a52d0d49fea6857c474a85576f3aa12c5ff105c00f2ea2bd67f5_1', '0cdcae9d37444823696cd0f77767ab6c15e33a6bf6ba40948567369d4effa227_1']"
2344.0,2346.0,10:00 - 12:00,2,"[145.0, 339.0]",2.614,1.617,"['ab5679f423c8420a269e7f8790dc9917a12eadecede1202f5bdd704b1e77c54d_1', 'bc7d1f5017a784581123c1054a272c4732973367e6c3354bd8f15d50a7d8d0da_1']"
2344.0,2346.0,18:00 - 20:00,3,"[75.0, 85.0, 115.0]",0.08,0.283,"['65dbd68e4bef904ec28a6ffe3f1a9782641d5d5b913d1e0c4e3c82a4dbc3cab9_1', '363c26863b74ad898c5572ad8b12a0065b0f6bd3a64d2f616f264fd03d5e9107_1', 'a5ab9b5cb905bda78aa22cb32973e194c7cc8e63b5f2912bcf689699b633348c_1']"
2344.0,2356.0,18:00 - 20:00,2,"[141.0, 263.0]",1.034,1.017,"['9dd3ed6c1c772a5fe154e643055c5f0476d76e6a17d7a80a94e334ead91ec97b_1', '2eaff79da3e79246556a9338f4145d1fd51358a99c34c75463edb0ea90b8a195_1']"
2344.0,2943.0,18:00 - 20:00,2,"[475.0, 156.0]",7.067,2.658,"['8c76d37c8f2883d8945f9626a6cb1fc1992daa9c165fb3766fdee4d3ab50343d_1', '36d1dca2fa746598d45551523338abd7858eeb2981d9bcffb381a6b1f081f0aa_1']"
2346.0,2356.0,08:00 - 10:00,2,"[251.0, 267.0]",0.018,0.133,"['1cdebf223b6382b549bda48b136c8d2278a2679ddf431fb785ce6ca088dabf40_1', 'a1ff2018cb650e02c86537018e294f96267daa94e899e8b1fc7444961d430298_1']"
2346.0,2457.0,12:00 - 14:00,2,"[80.0, 445.0]",9.252,3.042,"['887cab6dac03e9567efaf6c22f80fa279267c461b94d746f9f7ea1e69fa815fa_1', '964dcef6293f8ca66ddd63b4680fabfd31c90888494d8d1f56a94527c1894982_1']"
2346.0,2569.0,00:00 - 02:00,2,"[70.0, 206.0]",1.284,1.133,"['a5d902cdf62a76b5a434214823bc2b9933754188d473b4138aca3364c9f4c81e_1', 'e72cb8d3561788ec3d0f3119354a4be59c924872d988763d31ef12adcbd629a1_1']"
2347.0,2943.0,18:00 - 20:00,2,"[269.0, 240.0]",0.058,0.242,"['9c0eef7eb0fcbd79f3107685ab7eb94f1a54b5df13bfbd55adc5b45e3ec6cb1a_1', 'ae17f67b153a0d60ffd34b46a6311f1ac677c2bb2616ac7020b29d23b51af9db_1']"
2364.0,385.0,16:00 - 18:00,2,"[216.0, 188.0]",0.054,0.233,"['ddfff654af0c38c227498d00b159f705b1114777f005ea58d55d48462627f2b5_1', '1e603b02960078026e15aafda6dd520189066dc37d983d29dbfc76d392606861_1']"
2364.0,2368.0,08:00 - 10:00,2,"[34.0, 190.0]",1.69,1.3,"['38769bab3bca204801a3615ac64576074de626720dcd8314e6003233010a1f64_1', '5015b85fd4c01276b7d8201cc9284c85b9d5b452397639555abcaed83fea3525_1']"
2371.0,2915.0,00:00 - 02:00,2,"[153.0, 306.0]",1.626,1.275,"['056adbc34a26bb4b3cde9e0502116e73bffe1bc5e596611ae24a868fdbe8eff4_1', 'd0126ff92b8cf4e3053d9703eabbe3f1c11e0586c09a079959788213b22bad67_1']"
2376.0,-1.0,08:00 - 10:00,2,"[236.0, 265.0]",0.058,0.242,"['230f3d66364ca9cf5444303a000567a465be3f81756c4fc6d645c2adaa524f53_1', 'd9fd67cd8b3a48937206591b3736493dbe9f72a61c54bc366e1bbab6349598cc_1']"
2376.0,2411.0,20:00 - 22:00,2,"[287.0, 195.0]",0.588,0.767,"['05459acc985ec7095c7d4dde9f749555351443109c413d99f37a3982be20dfef_1', '7d08403d6ec50b4f6598bd300509ccffb8126fd0db5545c4b46d2f3d50defcf7_1']"
2376.0,2411.0,22:00 - 24:00,2,"[125.0, 540.0]",11.96,3.458,"['48b06bdc244a182a09ab58127047c1852bf46da4472efbc8b432b7a570edacf0_1', 'd207db0ce233750f5e7c3638eea860b51f4440bcdba6c036f4cceaca176ee16f_1']"
2381.0,2409.0,06:00 - 08:00,2,"[65.0, 44.0]",0.031,0.175,"['662042fd71eea2392d6caa1817ccc5a9568b20daeffdfad296307056961f5b84_1', '8205f4e88b4f543a66f510e799303e6e6765f294b3e87cd86ca9b79ed43572b1_1']"
2381.0,2411.0,22:00 - 24:00,2,"[85.0, 163.0]",0.422,0.65,"['840168be1f52f15d06edf897fde9cd6a283cf83d7e7b3e1154a2e93b836aeef1_1', 'a2c241c4c0ba14646e76b9d9080fdbfd074c65253d2ad4ee6085b0bbfe12a1e7_1']"
2385.0,2409.0,08:00 - 10:00,2,"[175.0, 55.0]",1.0,1.0,"['4cefa1b70a2edf448b318536d199c29a2d717aed6df305491368a5c29ea580f0_1', 'f9e0324cd54cbcd4c812badef7fc1e6b9751a32bd6bc033f926f08bdea0fbd44_1']"
2385.0,2411.0,18:00 - 20:00,2,"[530.0, 85.0]",13.752,3.708,"['2c4b065d7caf519e403a02c9fcde28bca1b7b2be00bc50a7c6613c2a2dcac90e_1', '8ef9e186347a600b32afc60926156288fada2740825939d11fd7e6abc460e997_1']"
2386.0,914.0,10:00 - 12:00,2,"[531.0, 190.0]",8.075,2.842,"['6c67163f608a6f64e4543ae3686f5dcb7603139e6c8e64cedf85def469f4c257_1', 'acd1a783977d0e8bbd61afdaecfe666a68d39bf08ba39976d370578a3dae25d9_1']"
2386.0,2409.0,08:00 - 10:00,3,"[258.0, 31.0, 327.0]",4.442,2.107,"['f8130d126340c25ba3fb06aac26f37bc60e83f04bbe7356ff50190e6d1a22788_1', '011755fd5d78ba311d9481297cde19f55d6ca8e5dc4151e7d0048ba63db35400_1', '4f77eda78dd6085292260a97dca62b2100e0fb2f31fe8690e509f7b813ff1cd6_1']"
2386.0,2409.0,10:00 - 12:00,2,"[28.0, 65.0]",0.095,0.308,"['9d3981d38c5c6cc7177aae451634a34bdd9f7de07566d75793c777852cf379f0_1', 'afe40be9275b15e92b8001e894c23fc7332dfc08d9d6ec7fb5576d16497bc0fe_1']"
2386.0,2902.0,16:00 - 18:00,2,"[110.0, 494.0]",10.24,3.2,"['5698f7e3421b3beba3380d8c3533ce7799280f92fbde5883e31f2925a51e2b6f_1', '78b3735be73941121999036175a7e26fdfb416929e78a1f29de1ef2aa7c476d6_1']"
2386.0,2902.0,18:00 - 20:00,2,"[253.0, 199.0]",0.202,0.45,"['0c8caea813b946081b955f98d123518e2e41fa8c68c99186f6f65b9a302348fe_1', '12209b23e0f31a708118f38662f29ba610844e709487a1877c10079b209895d9_1']"
2390.0,2579.0,18:00 - 20:00,2,"[310.0, 175.0]",1.266,1.125,"['b51d0b64f51aefa69411b394a32c41771aaae176da80912f6debb9f84fe16d92_1', '18a33734cebd6f6799a604841d42326ada9a463cb14fd17146f1577ec471914b_1']"
