trip_id,last_time_gap,arrived_at_merch_time_gap,last_stationary_time_gap,last_stationary_index,driver_to_merch_index
cc9f4bfb67ab6e5dc04b63c38cc0d9cadcdd721524910643110ce9fbeeb2d694,1955.0,3.8,135.0,14,0
cca82dfdf9ceb3d2192629579991c9a2837d91f8d83f17afbd56d1800ffe936e,2312.0,294.2,1250.0,137,52
ccab8ecc8a790317158201559b7012ae45d4ee1ee5263fd44ecd1b21ace94171,2110.0,547.6,1488.0,116,76
ccbc94c76e4d4d804d907d76fded205ae844aa23131dd868456a44703adb366d,2340.0,48.0,1205.0,115,7
ccd8552f34429bc7cb16a6f1dc226ac3917a507e063013359de3dcd45fdc64e4,845.0,30.8,43.0,7,2
cced16b0f93fa49245c405f8bae4b68e707e9ca18c82779bc455a03eac74728b,984.0,83.4,554.0,46,0
ccede76579cab1442015fd188c50abaeedfa413cfc3ddf0391703311e7f0c570,1645.0,163.6,555.0,66,16
ccee6394c94057920d38e6c243e4cfdca7112aea7ca92fa7bd86ea805f9e3ac8,1907.0,169.4,186.0,32,29
ccf3e666c63c044105f797063474a54f89675bd936cab4d0de36cb2368c1a10f,1662.0,31.8,1182.0,36,0
ccf6c06be72a289e93e52cd762e0eb8f647c0533e02bae7e09c5d72daa20c51c,2563.0,404.8,1769.0,202,68
cd014fbbe219521b4978f3625dcd6e033d55b6f9b818648e291ece6989ab9b06,1533.0,495.6,798.0,125,88
cd199b6c8746dafeed45a19f34cdecdc81fc2acd430cae31606ad9135990a5f5,1176.0,190.2,595.0,85,29
cd2e5a7f831b235bbd51af6d73657caa3850488ccbd16091e8182c089258cb10,1189.0,299.2,385.0,55,46
cd33220f0ceac3c88298d9dbcc8e085d8f55436c7e84e624cf8fdd38dd27ed12,1702.0,173.8,584.0,73,21
cd35d6bd6f0f224090ec98a3456f93ba59ef568b8f0464d1b66c27f2b0e029fd,1131.0,180.0,215.0,31,26
cd44e45ade262a11c68f41b885870b00e508a80f4de0cc78ed20d735d7a49707,1940.0,722.6,735.0,130,127
cd46a608de04bfda4e1b6c120046a8b54718cdccd01b4701882cf2865715444d,2860.0,325.0,801.0,116,28
cd4e3184bd6c2bff8ea4566ba92572f4f686fe8ebeb36612e9f3f1431849775d,2503.0,100.0,1150.0,110,15
cd5b11f9cb5fa5026dfec0c12ba941d014be9253a73ec367b9c1e777aa88a7f3,1694.0,35.6,1039.0,105,6
cd6407b0a9c9bc20cabf99d9334383446042449ebd3af78ae9592130c3007cb3,1123.0,331.6,580.0,59,30
cd6a67b2c98452e2a32b976b891bcbe3a9a1c8e21782f52b6076145d6e418326,2308.0,1147.0,1230.0,210,166
cd7ec99d8a5d95688042884cee3cd532da0a5bea3eec765880d862d222600955,948.0,6.0,386.0,46,0
cd85dbac525942f4f48b8d7422165e02c5005b761c2bc463738822323c375ebb,2393.0,146.0,1440.0,149,15
cd8cb26106afd74273eb069bb958eb2b5ef2b799b7d2860ab72a21e7b45eb5dd,1305.0,10.8,164.0,18,0
cd91cf8d55910d697df5b9d15ac35a32b71e0650a0953ebac2a317dadbcd734a,1605.0,162.6,625.0,79,23
cdc3b350099d68af3e726c78014616e5b62814871b2ea0e6a8eca9f87cf8dcca,2405.0,194.6,797.0,85,0
cdc976d50473ca66848d9739dfec1c2f2be537a62aeb26fcb46989f16c01d8cc,1544.0,63.8,856.0,79,0
cdca20f13c7412368b71cc667c24e8ceb8cac1265f37aedbd5d183803f47fbea,985.0,332.2,530.0,87,43
cdd8bae9dd5bcbbfc0009f981503ab3cc86c3425224cd6436c11b713654e15cf,2588.0,6.2,585.0,50,0
cddee6a061f9f1023d4c446c70286ba07c512b9979b9dfa3dcdf586634a7bb56,2924.0,450.2,1631.0,193,62
cdfdab5cc8ab1c0c2e242706e3d0a58b83dc0dcc3c0db732936d48c9a7b32c6e,765.0,324.0,417.0,78,46
ce1344fe3917d73a685a21e42e988f95852c2b9c10dc70dab84df47d383dcdd0,1566.0,112.2,920.0,96,1
ce1a393e88c8bf6ca22bf3698704ec213cf56a0907023ab0eac8799bca09e2d7,2471.0,107.0,120.0,21,10
ce1dfaac7ae5fdc77e5060814da8d083151ec9b45718ef77416bb16387554e5f,2887.0,557.2,849.0,135,96
ce2f1ee4b7f2ce5e15bd030f7910d055f673dda6d88485ae6856c351d008124b,1700.0,148.4,250.0,36,23
ce301461f6d863de5643bc0bf21eea59ba5a0c1f303c123a4e2e20c81652585a,2015.0,192.8,910.0,108,32
ce37198ceda37462ac378024ef6e7901be890b27bceedd36964e40464637b606,1083.0,162.0,863.0,101,27
ce4597d5f6230e777e0df3c67657962f180a86f6091bbea6596729319feea54f,1126.0,2.2,522.0,46,0
ce554a9f2eed9970b9c85e0ac06ef73759eeb62f35f9dd8ff6faf78a31305807,1090.0,7.0,349.0,49,0
ce5f33c50ee6dd24749045a8379f0369b967db868d45e19f730da9b94528ddbc,990.0,292.2,486.0,81,51
ce615926ab29ac1d71d7f27debcf3ffc624323136dd139792edc228b4b161cb5,2384.0,165.8,696.0,84,29
ce615ccdfc8923d169f7fe6163f15fd2d15aad4ddc2ca0a0861b0fe00e839be6,1294.0,16.6,769.0,80,2
ce63545ebac5a836c727fdfde3b7be2e28c4944619737f1dca5e3de1892aa73d,1421.0,199.4,316.0,45,34
ce6b80461b48408e7f9fd09313c2f5b824acaf2aa2a8e0b6bf36f885cb370cdf,1543.0,446.8,590.0,97,73
ce6c8afdf99c5518653184b91b5b3ee9e903d53b5c6b38fcef181e06c9b1349e,2138.0,77.0,958.0,98,9
ce8d8c9df43e92f8122af042dae7cd3da7ef979500c53759dc48febea08481ff,733.0,149.2,463.0,64,25
ce8de6a0340b3132452d6deb77bd3a55d0e10881a900cabdcea5b57b207c1fd3,912.0,159.0,281.0,37,20
ce8e64cc77e03d433fca5102e35c8252b060c64553489d723fd0e32ba1ccdc70,1836.0,96.0,623.0,45,6
cea27cf0dd8f71b04793098feba8aa2f3cb1eed95c6bd5a8e7e9b58057087a1f,1246.0,90.4,225.0,28,3
ceae409710af78b4bfdf75d63b0d7e1fe61cc51b56b1daabd4b9bc41a6dffba8,1326.0,426.6,632.0,105,49
ceb1c787080c82b3e19cbfbb6a927bb8be48b9476ce30909177178d9340e5757,1470.0,15.6,835.0,91,0
ceb8a6f33ede53d93cc0136d124c239e59d54df3759da97f822622453ebd17b1,879.0,431.4,548.0,92,72
ceca23d77b946f1a649ba9665c3258993a792ce9f63ab00f4a82d4813992a08d,786.0,229.8,335.0,50,36
cf05cb7b6193b95c88886cdcd92aec6913b388b55ec72df35fc361a18d00dd1c,2088.0,1099.8,1148.0,132,103
cf06953480b49109e57b50789c6775a50b588c10cc0f6720e24d945e269d3310,1433.0,138.8,203.0,29,18
cf0eac9b8c4aa39e5b25fb46abc81196e1fab47732c7827cb961f6b170dd67a9,1776.0,140.4,140.0,27,27
cf13ea842a5cfdd211b69475c05a754b0c796dead6786e982b18b51975311e98,1632.0,540.6,612.0,95,38
cf1e5e9eaf8b9bc120d7dfd722db337a19158e16d56f02f2305dc81dc3051546,2176.0,312.4,312.0,43,25
cf2296ed884accca9c7e698ec218594c06f6ef5b57d62a87299f7a1ae3cf4624,2718.0,136.2,1983.0,172,20
cf26b0a1df27fa7dcb5788fe4e0a83c8530e41746860190b81c3a3cd8e9eeb0b,2222.0,596.0,1017.0,155,100
cf3b517bfe4ed3f3258c8788f6440ff87424a12cf01d34a50bfa24ec712cffc2,1972.0,164.2,165.0,33,21
cf3d112e28f5797a15ab4e248cdce1ea1b7ee7140b9f5a4ac500a87dacf5b5c6,690.0,287.4,352.0,66,53
cf4233124fdb009b311ee2dcfb1da19572338cb4173051158ed44ed1deac188b,2040.0,249.6,1405.0,162,0
cf47a80b1a90425bebebf8ddcd28d808ea50d612f638d8434a8d03df0cebcb33,1828.0,86.8,582.0,71,9
cf535667731ddf8b87dc42a4dab72b27c98d78ff83042bea1db604388d296955,1449.0,22.8,20.0,5,0
cf5de1d979b4e5c3e7dd997ab776fd92248710bf97e70207b5de3dbf5cdd3146,1370.0,157.4,180.0,29,16
cf64e031c25ac039b549d8c59e4a1e0937d0bf3f6279353d33ae5a8bd3366856,2656.0,164.2,421.0,59,19
cf6955d4c1af52fc49270c05736035bf9f55417f821797c58466799c97948853,2409.0,130.8,1733.0,168,22
cf70a981ea16a3d3a9a1cbcc0ffa319e8371096f959af8e49ea882297c401672,1284.0,126.0,668.0,72,16
cf778423037e9fca3602cab01d3dc7e5f72d6e472eb15b3c1860d6e32fe4e74a,1248.0,442.2,640.0,108,72
cf7c69f211dd537f3d386bd5c43e45fe1aecafffc970674b67a32771e2b2cd27,1347.0,311.4,729.0,97,48
cf7f0f295f7ee8b3eeee7ba6fbc6abced52168a4c140d6a98af21f9476b919f5,2356.0,46.6,50.0,10,0
cf9ff42add5204024bf2242046e1fb69ca4ed23db0be48bdbad7f831f469a201,2478.0,312.0,345.0,58,50
cfa0a503aca3a9b7ca69941cf2d7917a2d9bb2c747933fe916e3c7360868d4b7,1350.0,195.0,196.0,33,33
cfa300da113fc3d5a63f8d42205c001bc14b77102184208e3f3c6e8f3ab2823c,2504.0,477.2,952.0,133,74
cfa7580f7feba18f0c79a3e69987fca5307fe707fd72103067a9cce3278808b2,1624.0,44.2,462.0,47,5
cfb4e2c335a3bbb94fe36a73fb159d7a7f0d818157b3951d4f9976e67da07166,1499.0,222.2,311.0,48,38
cfbc6aefbb6b20dc9f9df8ae429717824181fb0275b73ae8fbc0c5f0897ad7f9,4564.0,256.6,2553.0,248,33
cfc6e01c957cb8887dbd72fb2d64b952c76fbbc3c610be9a99885d0b02576582,3212.0,93.2,1692.0,154,10
cfc7a4a1195de5295a82d2640b8226a596f98033694e888d44bb74823a483ea9,908.0,74.6,398.0,48,0
cfd22e4965990b9ae37f966ac70ae439618dc65aa8ec137e68d98a3b68250cb8,726.0,226.8,400.0,54,36
cfe5cf495db550ceffc93a4bf47082679ce8f3a6db56568778073697b85a6e08,785.0,36.2,35.0,8,5
d00aa45f74cc65b1e1571b77d53e88f7a4c960e75531802933a491e44cf45d1f,3005.0,297.2,2064.0,216,40
d016fb159bc9b299e370884a40a9a34876b4579a7fdb5461a0c79eff2fe14991,2754.0,40.2,1042.0,105,0
d01cc0468e5b07beb58a5b52f4f588e861aa5e04a88f045f881698428841df27,1234.0,79.0,474.0,48,8
d031f8275bda2a1d450cdd5afd3041d383bcce307af0527f89ac0e9e19b490d4,1449.0,109.8,726.0,67,16
d04514ab86457f2ff34dddba712e2875d0d739210b99bfe97cda2be080951c97,820.0,550.0,605.0,97,87
d049f71d2444b7e15fdb70c4b27bb7656a740856c032a8c1e2bd6141ba18c7b5,1190.0,270.2,1036.0,128,46
d0661fe1d8a7f8568f8a918a2ab1bdf7cb396c4d966fdb4b59eeb63e896d31a7,2103.0,247.2,721.0,97,47
d06767a91b6c8a1e3c6bd3e921c6922689eddb0151f18ec9bb0acb9a97e2d4d1,2420.0,336.2,941.0,114,6
d069cc6580cadaa373b12f486e035439e4cfad81cb243a8987d42de0aa417ad5,1726.0,166.0,584.0,71,23
d0770c939e6b5bf21c3a404da38d6e42fc982c495904e834e673eb85e11e31f7,2118.0,277.2,379.0,40,28
d0863732ef4251a9d32a4c95e0e5ea63eb96aaef10b20e37321a586e4b6d6e97,1220.0,194.6,350.0,46,0
d090894b5f354d2ecaf2a7ae90065a6acd2c653f43f3b8a0c71439511afda209,1427.0,177.8,338.0,43,19
d0a104022a70789c7fe137ba048d12df31e2be80006a86d54e6f39e39136789c,1184.0,454.4,466.0,85,81
d0a3eca05f3ffb6c028ea3cf6c28d517d59bf1c64344f0b61a9b907fe760d56d,1852.0,534.4,672.0,107,87
d0b983b947a9bfabcae0f616e490653798e614fb70fdd07f9b953aa19bcd010a,1449.0,166.8,180.0,33,28
d0bf0a727aba952f9066686a04db637f0dd026d48e1e09bfab2c38d054550e0d,4155.0,753.6,1027.0,193,134
d0c03278cddfdd0a13cb3474e9b2521db46bdebb4b377ecca1e427339a226596,1546.0,125.8,901.0,102,20
d0c939770c68db4a6eee8427d30cca302de08f7aacefb40208dc3b9647ed7da2,1796.0,410.6,1016.0,139,52
d0e6a5c9a70300f4ce2525fd9bcaae058047ee5ce4fc6443c041d230be6ce53a,1720.0,516.4,810.0,129,81
d0e708d3b3f0706e412bc5803eaac2a093f32b52747765ff093d6c60d06959cd,2210.0,131.0,130.0,17,17
d0ee7b8bce06cf7775339b6172a2ecb86ed9640eac4e3fa38060f60f1a4fb29f,868.0,49.0,467.0,51,4
d0f8c06cae7eeabcef2d37b6ee28525adca155602c5ada75ba216ba8302f74c9,2616.0,6.6,1245.0,106,0
d0fd5e6d9ce3ce0a03ce9d8ea1e7a856ae25e537a6e3c4fafa1eb053ff65c95c,1797.0,1231.8,1335.0,240,210
d12e5a6ffaf4ed9c82da8d2c156f0e48802caafefa1d1590f4ed4e55aaf0f735,1622.0,529.4,932.0,128,83
d137725dbe43ee0b578f4cdb7bf7b4d1f96202baac586f682669926130c21933,1217.0,150.8,282.0,44,25
d141a56c61110d76577ed98ced9733de8d753167559900558b95865ddf146b7b,1480.0,140.8,1095.0,115,25
d14311a20f2a7e329f909061bd7675e65347a57e5b2fa7d779abfd6c06378e8f,2150.0,212.0,215.0,33,29
d15fc0069876e49d8d442eabbe462d86d8307c464a266ad40ab16a920074b8e6,1081.0,205.6,559.0,68,0
d16b5c4f7792e56010dbef8bcf6de1ca8fbcb49c1874ee9db79b84b74521ebbf,1926.0,109.2,529.0,71,16
d175117d8b9c80bb4d423d26aa2a464c0c96096f40f6db4cf430e40a50b6f538,1981.0,9.4,249.0,24,0
d1793e8b1552b0372a72053e3bfd065fa4e875611c3f5a35ac02f8d54f4793c5,1601.0,159.2,1023.0,99,15
d17aa7f021cc2a9f3c54b1f89e5ad470aa6fc9a3a63edbb544c56e70a430849a,1885.0,269.8,1089.0,128,42
d17efc934cdc5715079b4efa7f9b85420a5b2ecf891866fff8c5fdd485ecd137,1366.0,347.2,1062.0,139,46
d17f0896f6fea2ab0800f483d7af7694eaa62776d9f648c35e59018b983f2ebc,1169.0,69.2,604.0,61,6
d1890dcf38c37f7114bf62e2bc7c87ee99e6f12ca8ef5a9ea00de46044432644,1872.0,57.0,1132.0,98,10
d1954463ac62e0b4ace1f22cc7ef29a4a809dd8f2a98cdeed858bca4602f6268,1805.0,227.0,1105.0,133,31
d19b2a5c722006b2b696150f38f47fd9cb9ab9f595c7d5f40f8640b29b4867e0,2666.0,312.2,1113.0,113,36
d1ab87399ac85956c050b0fdf8b85e8b3cdb133f4faaccfe38839afea82ba36a,2151.0,220.2,954.0,94,30
d1b84b774adf9629b50fbe75be9e3201c20b6cda47f0470edbafe1cef892f3de,1574.0,13.4,595.0,58,0
d1f29d237d31e0e4328aa2696fde9ca237bf2d7842de29cfa97872b64ff028e1,2640.0,378.0,1085.0,113,45
d1f6d44d733fe8b6db46755354b3f4b04c36b8a09180967182c7cdce3a603d26,1493.0,261.2,447.0,72,13
d1f80752e2b55584c3a7350aeba7684f09fad122aa654d86f93ea249a27f1c3a,1902.0,321.0,365.0,55,50
d205a175860c40d03568f34663275e14e335a08e2f28a6267f21354da7dfd6e6,1823.0,190.4,786.0,85,25
d20d1652425d58d1ee1b113802542ce6753db8a52b61a89c9365682215954fad,1865.0,31.4,635.0,55,0
d21f53ed3cbd34bb236753340028e10890dc0abfd099bec2369a7100fbf18b42,1841.0,188.0,1618.0,167,21
d226e5c190421c81562295fbe8f9e27ef265e31b50a596f8f02b7d3c560b6cc1,1050.0,70.2,451.0,44,11
d2289f744ea80c1e1363ad78dce9fbc4ec991496190ca58b2245000adeba2118,1885.0,75.4,130.0,18,7
d22e3027d9d4fd2ee152ff966925036ef4ec0f5637f5dffb054aadb1e4a56fbd,1511.0,204.2,629.0,114,26
d235a845b8f04c250950c7e51d83e4ff62a760eb2124119a31ccfe951365ebb5,1608.0,318.6,837.0,51,8
d2486f3bad119838c1a94b75447c0809815d81130546bd5e3f9dd80c71aeb94c,692.0,153.2,617.0,81,22
d249f0ab0a3c61885737ea7440fab6be01438caa8199e6b9e3383624132ebe56,2668.0,136.6,1473.0,99,10
d24a7494b96b3e74dce8ec105f1c74bfe0696dfb2843c81f71d09841bd42c8a7,2019.0,439.8,715.0,124,81
d2606a37722ebcf62e2df700b2528ba9e13dafb9d3e2875aedfe14610f8ecad7,2049.0,1014.6,1139.0,153,132
d2610c06750d24563f6f0225889e4216080ee883ff262d4062647a5d561c0648,3261.0,328.2,812.0,103,0
d265cd9a582bac7a77b40a727bd6436705d32cedfd8df3838da8a90b8ee706bf,2933.0,453.8,1259.0,173,71
d29499d35da530a54c8a2d908c6b8296216d4a518769d069a26701e81e4a9edf,2468.0,182.6,846.0,95,31
d2a006c7ee4f72970be0b07bc36de96db9c81a9a5e87ba1cfedb4f8488fdb778,2626.0,10.0,82.0,5,0
d2b0a8760918b47db10aea26c957e7f16530faaa7bbc8f9804a794c210f50870,2683.0,650.2,700.0,124,111
d2b589ae5d5b7a7ee2043ef458605da2e31e4959b1c4e194d00ded71ea32955d,1417.0,290.2,770.0,94,39
d2b852158a27bb3e68756e96d610e49b978c682b8150a6afc84ba39969069167,1954.0,203.8,1066.0,69,23
d2cd980ffd3497a466892c8f0188ddc4eacac4e2490b77b3063f77420546ac76,1003.0,25.6,230.0,23,0
d2d6f8611ce81852b31370a4478f1480329c441b519a12c9aa7d479ddd006375,462.0,165.6,202.0,34,0
d2e3e8f7baa17f0a43f65077be0258f8a12b0aa3cbd212f8940f436c28ec0948,1403.0,2.0,948.0,72,0
d2e4c3d52e8dee86d4d65fc0419bd08e836a1b35e4d560bb006084d8820caf4c,1677.0,795.0,794.0,107,106
d2ea396bc476c24a6883b66fedbce167f901a392e5c3edda70351d8e91af72a6,2591.0,135.2,454.0,52,20
d2edc68bb15a43aa36b35524c784f6d96226fe503e09dd3de57f2ea5f574e54e,2895.0,20.4,25.0,5,0
d2fedd6ed75ac81ea0cced06595f663684924ca6093906ee895a95ad8ee07b73,2528.0,243.2,308.0,46,37
d305677de1dae46ac4c4d6c008976f57025b97a186bf307aa93c81bed87aef51,1723.0,632.8,1174.0,119,9
d3113d0377664b7b18e723e2902fbcb57dce5dfcef77645a3ebb40731e147eaa,823.0,217.0,353.0,54,14
d311eae1a9e37f10987e268ce0365436160fe00a5022d6a1879e96131453e24e,1244.0,12.8,105.0,12,2
d316940f06233f166a0246cf0325c3340f640105b9d355d546b45e0358c1363d,2460.0,17.4,1481.0,134,0
d32d70f532be68c7b67964e7d8271b0218a648c8d7d221746668bf7297d2edd6,2110.0,75.4,856.0,100,0
d33cf5832dfb6341cc9c2ba95291deb17c1b12480bbaff9ab4131ede0db903a6,1634.0,47.0,767.0,87,3
d3414866ad7f5f791fe1d35f25f211abd23da83ccb32bfae975046f4e401fd31,1139.0,81.8,629.0,74,10
d345f4e60f8f73cf84adfaaae29325ebd9e8912ba7aad838171192658964f738,881.0,93.8,185.0,26,17
d355409415922984270ea14c574bffbdcd80c1cf901def1cb99ce890edcb2b77,1315.0,44.8,149.0,27,0
d38b373353a4d0a86d7d7f7e614ff9a5302274af692a7e06482ed02a49bda193,3125.0,967.4,988.0,179,175
d39d88817bae9effa513a61eec35bada71e401d0c5eebe717a569a3d3bd6ea96,1670.0,273.8,783.0,95,44
d3a8c8f23553bcab9ba345088598c9d9fcffe6e285000a9d92781ca8cffffc83,1660.0,157.0,685.0,79,18
d3b2620e7bf658a88289a4833362501f108eecc815243f34e37631eb715916e0,1636.0,371.2,1133.0,123,51
d3c4ff2110c6b767fd5f577c63cda3359384dc0c5c338b5129f119b0e4b4f627,1221.0,63.0,75.0,14,12
d3c99b42582b9fc70a3cbfcf77115b7336122b2c9b983b2b2b83cbb5876cb095,818.0,219.8,519.0,76,39
d3daac06dccfb6bc5c75168f95b24ddbd697492e8ad572c584c4dcebfc0288ae,1883.0,353.0,933.0,143,54
d3e3576c843eb7384d0132510b1d71a941d6b603e0094788150432c7fa161ae0,1910.0,235.4,639.0,76,20
d3e83cdad1c652b05c737e8e77f17c73928199a9cb9bd803f2ce2ec5b1975f0d,1434.0,213.0,388.0,68,33
d3eddc91734eb394c56933058f56982183841eef40688dc0d0b98fe122c1f451,1611.0,603.6,856.0,142,104
d40119ab419a729cfa00332bbcc6345e49bc965c6fef951b28575f575c6c6133,1193.0,26.6,938.0,76,0
d41248214299e331f5153121c93e98b4f0ba2e9ae481aedd09ba89f8bb6fb814,2222.0,14.0,1171.0,121,0
d42a3984334e8ac960c4cacf3a92c48b64f7e5eec72b334e5d902fcb41f98b2c,2460.0,385.8,1216.0,170,60
d45178b74ba5ae30e6b40df599feb0a44a3dde5d50d9038914ecbd1f91bac538,1489.0,32.2,287.0,42,0
d45b8ddb5bbf5431a4fb6d7005a325bc4e2c53ba27dcebe6eb74ddd8fe59d852,2249.0,183.8,1805.0,270,18
d467d30ee27880d6bc8d8fe71d922731cfefd4b145df9b1b811c8e8117e9d0f5,1304.0,251.0,251.0,39,39
d46d9aa1cacae857b15c949328b0ec7255b97db10559b855d72477f064c93770,1533.0,273.0,878.0,99,34
d47c74f470c975edb9eaada814a6d0f520b999dc96ffca6235b008a526bfe6fb,2700.0,281.4,1177.0,129,40
d4859dc708fac41b9304a022e5f684e311bd1c5a4c22ceef81ec78050fb09d3c,897.0,136.2,267.0,40,17
d487dd0a1869bd1475b4298c3496938bb6c31163e158a78fd0cbbe602c9f49ee,2400.0,126.0,125.0,14,13
d4890fbe7b0cb7600d22a671493d06938ac9bc419a383a87c15b59ba70a3281f,1070.0,15.8,620.0,67,0
d489f79219173a913d64c638b8bdb9a1c0670e1afba5dc018fe29e8e6b5ce33b,4733.0,1167.8,3762.0,445,201
d49095d4c5fa9f4867a00c321818dc81ab03bb33537795602c0505f1748d2654,1002.0,49.8,537.0,57,5
d495a596038da98ed732b23f3c14aaf53b75d63af5bf27de7ff928f97922e4a6,1367.0,177.8,628.0,71,31
d4ad8bfe9b261b45e6132b5f7dc587226ba4271e683da139e7dc214583ea9292,2518.0,1175.2,1295.0,204,184
d4c26db7dcf39ddfdb98d56f2dfb4c4108ecea8ec458fa3ab858fc39efe48aa5,1954.0,269.8,987.0,90,42
d4db956c926952fa248aac55ab83bd06b06b43e6bf27d8c750e728c2082730f8,1246.0,26.2,497.0,74,0
d4e10ed5fe00aaa057e992aac91dc22eb08b5da2812d4d2a5009a1b591fb15c3,828.0,280.2,348.0,50,33
d4f22e383781ce03deeb8d50bea12003c799fe5287d0d1fe33b766491d1b309a,1488.0,7.8,83.0,10,0
d4f5282a7a4eb6845a6e98542422c8d3a8c375ed6ab4a303cc8783f8c5c54b98,2008.0,238.6,847.0,38,32
d50093a8e9f3a92b5063e9979c8ff14c471acab6075a1ce011ad3f28acfdb00c,1001.0,287.6,366.0,58,29
d507421663607fae4d6d3d7210356b03ab36d37b3e53edb01a8ef5252ee2e658,1327.0,211.6,265.0,47,29
d5140690068d8f2ebf8a5016bc40d34964d3a7093d2f64d3819dd2314fb300e9,1354.0,88.0,90.0,13,12
d5424c15fd1f4b468cbeaacf6677d61658e3597b14be9cec8c5ed0ee6badae5b,1289.0,11.6,44.0,4,0
d555ec6ef949882eb054e4ffde62400f7a87298bc7d60b51c3073950c48510b9,1277.0,664.4,665.0,120,117
d55b4405b0e38d07eafd24f6fa330b047eb01c7d900d4af332d13a4be2c6c7cf,2030.0,47.0,843.0,148,2
d55fa6fc61981d6dd9293d8586ceebe6b170a54df0a93fd2bf3d0e9123d216f8,2449.0,16.0,1068.0,93,0
d56ce22fd05061ec24d3e28e438411f33f778dae8da651befbd2ae11e5d4ac20,1239.0,14.4,547.0,56,0
d583133a7e4b748bc5fe4db798409e1fd2163a5c16e85dc237153cd9231846e5,1645.0,236.2,920.0,101,27
d59a6ff3d1ccc6c38673b4e87cc510c539f32bfdd38dc0badf7675ceb189f289,783.0,124.8,363.0,63,19
d59c51e4cba5963475dd8a0566b0417059995262d91a9458df857eebea8aea6d,966.0,233.4,696.0,85,23
d5affde6798672e054c52fefe439f52ae0f5c7ac7bbfd5fef9dca9fa197dcd24,1408.0,437.2,450.0,27,24
d5d49db9e954e38faced7a434bbe6a0e9a5f800c8c2fcb59bfc1149b69023242,2246.0,114.8,1245.0,126,7
d5d76798326239f957873536fc12854ee2f613aaa0c9c8ef370192fe65a6f604,802.0,210.4,408.0,61,38
d5d96aa074b68f69787fa0aa4be331a3c2c3abd803d1050c96922e489723a10a,1229.0,24.2,85.0,11,0
d5eeaca624b3e7cdf4d9982d26efbfab37df97dd0a6a2d5f3c9e1c73ed05408f,1803.0,232.2,230.0,43,42
d5f0cb39b7bfd0cc82c835c475227b188cf36da373b807b633150103e7e1e334,1879.0,13.0,1160.0,101,0
d605865329b6a138229a32674442d939c437fa72e1d754f0d9f5f5e2ec273e86,1941.0,341.4,621.0,102,45
d60931e1e2d658c787f16b6d5b9732eaa4d3e893bc117a05df185c33a17e95f2,877.0,167.8,523.0,80,31
d627de204a071b59ed1bdf58a93654fbb1cd8eace2763d562e091f3060722d59,1235.0,265.4,670.0,88,43
d63696b7836d41a3d159d025fa2b8a7169df9925b3e9b2e96c220048873b0ab2,1556.0,476.0,754.0,111,76
d636d79e3aea11d2edafa57997d9c5d142a40acc8ec6c23e56b66df498cfe872,1552.0,27.4,100.0,7,0
d64098e8632f331dd83aec7fdff1fd5b5754ef6dab862a47c14e4c2d1ba3392d,631.0,59.2,71.0,13,11
d646fdd35b094a6db928dfd51549f06a3ba8d211c970a571dbbbf5bd1bc21a20,2039.0,246.8,430.0,51,27
d6475d33807bca4cbe1679c7a82084e073323ac634c93528ad0e48412422fa24,1461.0,237.0,1035.0,116,35
d64c2a2101049f421e05a18e7b5d5f880ba963e9aafa1dc82b95ba4a4be6639e,2033.0,137.0,1092.0,130,20
d654d0f534abeb876cefdb5af242dd696e5557759263bf7bb06b0273616f276a,909.0,161.4,350.0,53,27
d65646712047d7aa895a7717efddf9aada2fdb80070943dc32c8b4ec59d91fe7,624.0,16.8,261.0,27,0
d65a10ea593ea9186ccc9cc6b8ae292b0cf580fb143c7557085d623184ae9e45,2491.0,442.0,1821.0,189,53
d65bbc73ec7632834cb1f9fd17f8c7dab3b823cd9a0587c20be69ac0b161eea3,955.0,190.6,530.0,81,0
d65e8efa648a68b13abc05c770e3700e131846ae2bf1effac33732848b444869,1907.0,114.2,603.0,72,11
d65f67713b3c12fc4967f726498988b33e823f9fea572b4e4042ec25b93b01eb,1597.0,19.0,219.0,21,0
d6675911f1fa55dbc3f51dfe81d0aeaa74681d512955288d04c3d12e4562f53b,1356.0,12.0,686.0,66,0
d6731ddaf49cfc99205979350879f6ae6fc85898db754a65a35591c4ef2fe547,772.0,58.6,427.0,54,10
d6950e5f0b9554af4e042bef96795a85197bed0cf38675bb200f080c2d5e800e,1943.0,705.8,705.0,133,131
d69dd78b5b642ebe2ed3c1e7ce9a01f09cb2b569d6c2e5a6d53b3b848b32d16d,882.0,48.0,545.0,53,8
d6a75e2ad95f160ff8d9d2156931d176cae03e24c78444254bfe6c082cd26716,722.0,133.4,416.0,48,26
d6a9b0266096ee0ff77691931c90b4d161767a45ecc971b9e6cf105c6fda7658,2444.0,148.4,926.0,104,18
d6ab59fee91ba4b6f2421a6f4d6dd8b585add8d2ccc6b6b54ef63315d67bed49,2019.0,363.0,424.0,58,50
d6b2ad32cc82e09ccc72fa57af2991e0c0b86141aa3de1184acd36e7d8ede302,1441.0,484.0,806.0,124,72
d6b95519268778c9c3e9a5567854465cb03acb4350d0cd941706a752ea17045c,3013.0,2.2,15.0,3,0
d6c29ed95611f9cb29f1c2e33cb66dea635da2208499bd43cea9feb7a5fa7abc,2493.0,376.2,903.0,125,23
