trip_id,start_idx,end_idx,start_lat,start_lng,end_lat,end_lng,time_elapsed
6441adb6e5245516140570c9c85592d0303642c9b6983569dcdfb23cdc6ba135,111,168,32.029,35.864,32.029,35.864,494.0
64431e3b6af08d30cc2c9c003120e2e6bc0f1d83ca7572256f5b0afbf3143d7b,57,198,31.975,35.852,31.975,35.852,1607.0
644596564f42ebf5c0c1dc1bf4f43d5c343bb196201ad0ccb5db9a9e45bb3554,68,142,31.994,35.871,31.994,35.871,610.0
64478a9cc7900f911f8e1b788b070f570f49d8ce3a9a89ae47c36112c3df22af,63,136,31.973,35.841,31.973,35.841,771.0
6472a9d9f8b81e3b99abc2188529b49f856bdc4adc04acd29a22e5d3a100ce69,42,133,32.029,35.871,32.029,35.871,1016.0
647b44b9146e0fa7e9eaf9206553cc0fce0dbe725ce096053cc10928dd5dea53,23,113,31.974,35.846,31.974,35.846,1015.0
64820dfed3162ebe5dd3f229681726b8754e56bb9006481b5da64a655d5d622a,99,132,31.958,35.867,31.958,35.867,350.0
64830cf6527dc9818965195243e2acc2f448246bf249514b7218926e8e2e2443,18,36,31.98,35.838,31.98,35.838,98.0
6491d134bbb7dd24004bcf6c1c89455db42467a376910fc032d3b5ef6c199f50,56,112,31.974,35.854,31.974,35.854,520.0
64aa1b2a005f3b175cfdee43cdb264257ae37b7adf2300afb275b811c05178dd,90,123,31.973,35.873,31.973,35.873,313.0
64b63cc3a5448b2540e6589b1ebd024a2a93acb5a961f3a7bf054a5f99731c03,13,65,31.955,35.855,31.955,35.855,368.0
64b6fbf88d1032d67d2cce378ed7a108bac12013562a4ca0811dd01f3f18f5b0,129,148,31.953,35.932,31.953,35.932,194.0
64c3e4e33ceab2a368ed44e1ee65c53435ac085df84fb970b0134240c861e4b3,7,34,32.003,35.939,32.003,35.939,334.0
64d50358105035e49daad75fa46a9148d04491ede27692378638026a87121969,34,101,31.96,35.868,31.96,35.868,625.0
64dd2f27d0abde96cd958706830d912f9d584aa9b4a846d7643825cea6237099,23,76,31.988,35.867,31.988,35.867,235.0
64e37d1f0308ec8783341b6563b6dd7b1df5cfb6797cd0ec6d4e09cb65da4d60,38,104,31.992,35.814,31.992,35.814,539.0
64e52e362578aa3a9a8186e06918eab1d833253c5a116be885adc457386fd628,0,40,31.996,35.836,31.996,35.836,265.0
64e6894e4f6c3341055bc8ab2d8891043b4c40888fb990b904dabb034311445c,7,101,31.976,35.856,31.976,35.856,1065.0
64e7aea48b734d61c08fafd4932332d9ff323597dca69b4ad33bfdb93aec33e6,39,66,31.96,35.891,31.96,35.891,231.0
64fd047eab1311c42425b7403dc0c1a3be4162b5c3e3a447807756b58a9ffd55,0,96,32.044,35.901,32.044,35.901,1089.0
64fd95ecdb4a9e9135b1bc79dddf849b11d0f26e7f551921fa5ca475e5c04913,0,214,31.94,35.876,31.94,35.876,1510.0
65042340a4681b648797d268d721380ff2dc65a50070fa5732787635ecde8126,29,115,31.979,35.856,31.979,35.856,791.0
65106adfede9590f336d6b1a5e0c40148fb431a490303c861e3472bfaac6d947,44,98,32.025,35.876,32.025,35.876,416.0
6524eb01c68b14b5b93e4a2ced2113da089a2efa7606444768669c0a7b6d3512,313,359,31.925,35.969,31.925,35.969,273.0
6529dad1f69485a40b43abd6744cce6acba7440ffadacbfaff84474f24180b24,52,126,31.958,35.867,31.958,35.867,765.0
653aa6a9a29e56f2697d45b5b44debe78c011353202531165d5eb4be195e905b,15,84,32.029,35.865,32.029,35.865,768.0
653d4cf6f22c22b4e9394f4b6335678bcc9fc10c6299873866f064478ae969bb,122,149,32.004,35.936,32.004,35.936,286.0
654ee9bc3a7902683d0b7cd40a1d22b8964deb7e23f20ed803f4029743c785c2,31,85,31.956,35.855,31.956,35.855,510.0
656fd1ba4aaa0d71c25885223309537492eb4362fde5939ddb6304df273e828a,49,99,31.941,35.883,31.941,35.883,510.0
657997ad74656057ae951b76d60b6050f733575036b73a9d21a7afd6554ba48b,8,39,31.992,35.814,31.992,35.814,188.0
658cc6e2cddf74fb213dbcd0209a015186ab80c52235b01a50ddbef1bda7f97c,0,10,32.003,35.936,32.003,35.936,105.0
6597eef3c58acdca25b99ad824f11ebbcb273675be2acb337fd2190cd990897c,21,87,31.997,35.836,31.997,35.836,777.0
6599a0b2ae3dc6801d16d33295d72310f62479920bef1c1c690ba013366cf5cf,33,72,32.021,35.888,32.021,35.888,407.0
659e836d899fc6a6d2960ffa45392827afa1f6316fe4de6d8fed5f8d20fcd106,77,92,31.978,35.842,31.978,35.842,156.0
65a5cad434cd051783570a12089ceb5d7c8708dbcb0fda986fcf31711719c4d4,22,41,31.975,35.883,31.975,35.883,596.0
65b7808f872019de130d58b18fc72ed4c5c5ed5e2ca094791a69e3743e65fbca,31,72,31.957,35.857,31.957,35.857,340.0
65bc574923d9fc7edd4dd30efef1bfda2d09a61804133b6bde4865a88c9ae0fb,35,110,31.973,35.841,31.973,35.841,628.0
65c86eb4a5bc9850ae400ce803a56844f3b1904084010ee95ef129cc015c8140,17,106,31.942,35.883,31.942,35.883,850.0
65ceba12d92bfe192ef2a7bd7451794e36fd7b082066b388977b6d14e806dfda,9,50,31.915,35.913,31.915,35.913,254.0
65d4492dd82562c2553d81caf11da8ba0a22178184639f8fc6e371472bed8d97,60,138,31.96,35.891,31.96,35.891,830.0
65e7cd16f7322ed9ebffc41d66e8a9ab40e0e1db819203be861b3884b308372b,240,280,31.958,35.84,31.958,35.84,271.0
65ee33ab2695453787e8d9b4d6fd96e79c61f337f357642e15443a1b8b2a52b7,51,72,31.974,35.884,31.974,35.884,316.0
65fa4f53055215487408cf1d73042a37bf8a42b0b2fb3a7340b76226475d086b,0,82,31.997,35.836,31.997,35.836,744.0
65fccc7aa151e5a82e25805a873c77f83a499534f15a32e8ed266767e0d3708d,44,169,31.967,35.856,31.967,35.856,1073.0
66041abc7c1617c40a02bc4b51d2446e05a8ecc7a484148556609900db5ac5f6,148,169,31.988,35.844,31.988,35.844,160.0
6606dcd867fcf3d67b61b1a497881b7f487ce41a906a8b3b51310c1ad9295b84,26,118,31.988,35.867,31.988,35.867,718.0
66239906e80108bf32bce64c8e05ff3c36b699371cddffbdc87da056d17f660e,39,66,32.0,35.83,32.0,35.83,282.0
662e7f7d5106bf468b6328c66ede38bc585a65320ed2eefc957f9bf1cc805a29,31,52,31.957,35.854,31.957,35.854,325.0
662fd37edfd8c4c46f764e017d1eef8dbf059a0fbc64bc828d34b952afb30e88,11,197,31.958,35.854,31.958,35.854,1248.0
66425f72f6f262e8190045fa5e7956129708c75a4e8bea3f7014037d502e3449,95,118,31.949,35.928,31.949,35.928,188.0
6642a8d12d8558ee41c1fce43f538021940c2b8cf6f114019ff522dd65982063,50,146,32.03,35.873,32.03,35.873,1173.0
665fc4543c405bd13e6cb129c34bea77dbff1333326c173ef53cbfa67642bace,40,64,31.994,35.871,31.994,35.871,213.0
66687352cfb1e7d7c46fe4c8dcd35df7e7b9e541043c365d2d2660b2f3272f8b,25,63,31.955,35.835,31.955,35.835,410.0
667b608439225f7ac782230d61833307e89f17d3fb58062f4effec0dd4fd3dc2,0,39,31.954,35.884,31.954,35.884,345.0
668c26f6fc6f659438c8ce54466bfae575ab9b2f518d4d5769f2e92cc0749cd3,10,83,32.021,35.887,32.021,35.887,754.0
6695d8df0e410959b292a7cb6dd5eae6b46e555a3fcf44a8f9ee2b13f142faf6,0,38,31.98,35.845,31.98,35.845,270.0
66ac41e496613948d6ec837b1d265d677d80fe7e793d8d7adafd86ac59c37b3d,33,184,31.974,35.854,31.974,35.854,1445.0
66b5c9a26c3a9d080c18d37dac321be7c348a9cb657b9da6f48b5cbf47e1573b,33,115,32.002,35.831,32.002,35.831,782.0
66c05ed6d0cae369a8a450f44eec364087c8323c99418e0e8a99d31ed2c44dbc,20,125,31.958,35.865,31.958,35.865,987.0
66c1d9844a429722dd7b81725fee3342ce5e7e1572ff19d39afcf8cb384f153c,34,54,31.997,35.847,31.997,35.847,168.0
66cf052b58b42fe5984fedc90488009a093a378bd996c50e4cbc524ea6e6d565,106,148,31.96,35.859,31.96,35.859,454.0
66d56bc8eb991c9d90e44387021ade73297102dcffd6bdd4495b30d190c1b73e,19,39,31.985,35.886,31.985,35.886,695.0
66d9bfe3272891ebfeaf202911a23f1b63b2441fcb03cd485e0acfba5db148da,40,87,32.049,35.875,32.049,35.875,422.0
6700627360d14e35a12778074c35f6f5c56089aaa8e26cec8d5d148d43641d2d,64,133,31.948,35.892,31.948,35.892,553.0
67129eb795bd1853b908c062e16b1c5ce839a69d70cfa8326aa4e9180b405437,0,59,31.958,35.854,31.958,35.854,536.0
6718e5cd45b4f9a731506ebd7598d4df521a132befb62606e34b72cbd4946a38,37,57,32.021,35.887,32.021,35.887,227.0
67277313846736071f67477a6c54fd55216e069262c7d7cb81a8ab65c6e231dd,0,5,31.971,35.914,31.971,35.914,279.0
6728d8cb4fc6ad7706a3e2e09a6cd26cfe34a5fbdc0f03f8ea40ccae17119217,41,68,31.976,35.949,31.976,35.949,210.0
67368008f2dceb407a010761e45f927e0e2edb75356e6bf1672b1096b1be8c43,108,128,31.948,35.865,31.948,35.865,184.0
67492de00cfa4be4b0bea6f820f6ab8a7d97d07003337606fa768a98723278b2,0,72,32.03,35.873,32.03,35.873,490.0
675d5c84127f78d6fdc06c19b591337a67221dadf794b8bd51311f23ffd4121d,64,134,31.957,35.857,31.957,35.857,667.0
676f149e4c0b0b49ecb2b6847db4273551705bed67d59e98b455fa668d123b38,0,69,31.891,35.86,31.891,35.86,511.0
6775ee812d4e901b01bf0ae9b4ffa2362d5feb17293405c55dc819789c29154b,33,59,31.958,35.867,31.958,35.867,171.0
67987bf29ba24f70b9e1d3f1b4882426830edfdbb7a8a9c794854b489c301f44,26,47,31.958,35.854,31.958,35.854,452.0
679a47cd43b2f5e647e491a694a06b8bfe42499fb8fcfaeb2b6fe74bd58c1a5c,29,86,31.975,35.883,31.975,35.883,553.0
67aae8fcf317e2e3ae3212fa3c93eee00a93d9162303642ed6b324130627662c,3,36,31.965,35.875,31.965,35.875,171.0
67aaf5eb0d7bcbd01215cf362b470937a014e2fc63928f9ae74fffd4bb48d18e,29,80,31.973,35.841,31.973,35.841,381.0
67b20d724be3effe30c327a554f7cfc4b2cdc3aa32a6a58e81632f56031842b1,21,62,31.896,35.864,31.896,35.864,592.0
67b7f8cebab93d4e255eb8daf0f414ee0b9faaa8c7f3d59969563f6f568c0229,6,59,32.025,35.876,32.025,35.876,510.0
67c0e65bb7b8aa8d1c627f8b8aa1396221b29a9ee9d7f9bac1f93866e74e2921,35,75,32.044,35.901,32.044,35.901,348.0
67c4643d2eec6093c1dafb16067b73dcb9b69a6a529c463cac22dfb48ff9b251,9,52,31.985,35.859,31.985,35.859,522.0
67d4633148af578a970d7b8af383cd31c529fe0939f646a55cf4d2b99a4f8b87,33,67,31.958,35.867,31.958,35.867,372.0
67d46c6a2274235ff42105ffb090bbde2cdb4bb60230f435c040c5ad8fe7e25d,0,103,31.975,35.851,31.975,35.851,1034.0
67d839abd0ca822f4b3a7f0dc12503432f5892a009d93310853b318e883bcc18,52,176,32.013,35.842,32.013,35.842,1117.0
67dd029092a3094f9fdcc038da612456a613ffbba9d6136e52681ba957c00e78,0,22,32.024,35.876,32.024,35.876,230.0
67e1f685060a6bc8f8e9253eab47ca82594ae93e6273fe562174a8ce16c6f143,9,83,31.95,35.872,31.95,35.872,800.0
67e72ca68bb75e0e7eb8b6bbe68a96159088054e7aed9ab95893b7388c3d1a0a,53,78,32.003,35.94,32.003,35.94,288.0
67ede83ca2e1294f3323c30e1563f64310ecd6c4ee49b60dfd3e7d24d41c193f,32,97,32.029,35.869,32.029,35.869,580.0
6806b205fbec664d321548a71025ac9f70826262d79bf6491aad55b5646e13af,0,64,32.029,35.869,32.029,35.869,620.0
6813381fb316a02d6247caf254061121bec3fec5c7c7f9f984f370d47b6c053a,0,99,32.051,35.887,32.051,35.887,581.0
6817ce1a16e2c48e033462e7e371c5de89302b3bc0dfbaad892f8e800b07abd5,24,131,31.893,35.849,31.893,35.849,1127.0
681d0a49acfcd8e5b3f35be51dd1d8f22ff028d77f28842f35a379fddbb19046,77,97,31.957,35.857,31.957,35.857,112.0
682a7e229251ee8ba2806332236566572896897941d37e7f794826ef80499d42,91,118,31.975,35.851,31.975,35.851,190.0
682e879be1f8653ff08daa0c79a47b49eb6c46f16a015ae2de5f0c5d2294dd09,29,55,32.025,35.876,32.025,35.876,194.0
682fc9559dc70d91ed1a8e2cb99ccc948ad0c6818f585d14c0c622c64b7ae7fd,27,185,31.951,35.872,31.951,35.872,1134.0
68441cbb5e80860bacc7326d3bfebe402e628f34ff2019d17b84b86b610518ca,0,47,31.941,35.883,31.941,35.883,593.0
6846cc8e99e8299e9bd8ca13d4c8b4234671e06e43ddb1fcfa60e53445686497,14,70,31.995,35.871,31.995,35.871,518.0
68635f35f929787d64949dd114ec54a205fb7da16e8d580034020761c6a9c906,6,17,31.997,35.846,31.997,35.846,132.0
686453d209f3559dcbb4e6ff8f72d217cc97fe5d7553c383cf8bfe8ec38e5eff,47,82,31.956,35.926,31.956,35.926,363.0
68659758a2a99e4f0636be2703629053799cb74024c5e6cbc67c43f04ba20bfe,0,72,31.919,35.906,31.919,35.906,736.0
687d8fbca2f9d77f660a1e903d18972f74295d4c5d8e88666ebbb67382d4a427,15,44,32.044,35.901,32.044,35.901,300.0
68963bf2d683b94c2185d697fd8338881e5e168304956f4bb25247177ec2e4b1,126,166,31.941,35.889,31.941,35.889,240.0
68a36cbb3ef8f14a9bcdf2aae67026bf9c3563291d0b3a3475e0b967c41f1797,119,188,31.949,35.928,31.949,35.928,662.0
68ba6108d11a76ead66633834cad8c71b3e1e87cdbf4e4606297e58dabba43a6,0,43,32.024,35.875,32.024,35.875,275.0
68bb261ee73b0775b9012dd2fa8afd3a0dcb5c72b03bf7b2d327d8c55bcf6f19,15,30,32.03,35.871,32.03,35.871,226.0
68c2449ed3853594c9c1e43f36625e508ade816fae5261a74c236172d1337cb2,7,128,31.973,35.841,31.973,35.841,1581.0
68cdeefd6f7867ef7708c7a5e5dc6f2f7b589c1eb17778afff5b1ad7ef5fa1ba,7,31,31.974,35.854,31.974,35.854,224.0
68ce5b4a9f199eb3ef3c9ff4dcc0c4e50f947e5c692829da8b56d2ff337f8d98,83,154,31.947,35.879,31.947,35.879,665.0
68d3888badca533107c17a49baf541c1e04dda2c1257aba20d8d441c3da74c14,79,138,31.974,35.857,31.974,35.857,355.0
68df3f480431ce58b98329d725f4b8da19f3c6e48d0aabd87cfa78c58e080f8a,24,84,31.956,35.855,31.956,35.855,417.0
68e969c7be933d73bc6cecd878f55ecf1a77b91c553830dc663c0e79b252ff0e,259,298,32.018,35.887,32.018,35.887,200.0
68e9c83de18edfb869fed5e8eade9b741d4e54318e417b659c721916d9337f76,33,92,31.985,35.859,31.985,35.859,579.0
6902ab71e24a62a0e3bf3a31bbb98f808b689dcbd5cb287b60aa2de188818dce,46,89,31.973,35.841,31.973,35.841,486.0
6904472d86eeca0527b0361c75a39ee2f4dc0a01f7760c8d95908d49de995d63,0,64,31.955,35.854,31.955,35.854,683.0
691550cff9b02c0073443c5f0f8b50182062dc3895bc6c740a6454e6b0427e7f,36,161,31.988,35.867,31.988,35.867,895.0
691fbead69c2b97ecfd0d6695de9f44d59f3f7531571b8f695d1bb061a43beec,108,142,31.884,35.893,31.884,35.893,305.0
692038b9e13f92b302b957d745f47b90b1fa216cb98f4c061f7e1c8572503272,15,133,31.997,35.853,31.997,35.853,1183.0
6928888810f7d5892ab3278c90896ae1e60ae1e0deb99aa7c89924b5a74ea235,72,132,31.947,35.879,31.947,35.879,510.0
69324437a25478392472bf0bfaa9052548d3cb95a45a49c3dd8671fbd7ebc760,0,94,31.967,35.897,31.967,35.897,495.0
69384637a6ec4fc91109cfff8d5e16cd2707e577af46a363aae4b5d04842e831,52,95,32.008,35.789,32.008,35.789,435.0
6938d26ea6a80e79f99a4f4932a5c0b966a7ff0fc8f17e6ac4a33fe03b56902d,32,137,31.975,35.851,31.975,35.851,992.0
6942d32ae260ea1dbcce79ce3430564e3024857ee6761a1b68b1e17d5786c528,35,130,31.975,35.867,31.975,35.867,804.0
6956d30210e0e074fd63cf9182aaba020dfacfc88f4b5ad26abb955cbdbc90ee,45,67,31.941,35.883,31.941,35.883,374.0
695b0efe9c6321120a4220738089daf0aa81b30fcb6df23047d1678a1e9ea5c6,51,141,31.976,35.947,31.976,35.947,935.0
696016a78f8f792a821be3a3f22bd3559a4723a66d52bf4045b89f5cc5d8f18e,37,167,31.988,35.867,31.988,35.867,1395.0
6970e8f07062a467897facb389a9f16fc050a752fb8dcc1ffc0d384491a7ef9c,24,94,31.995,35.871,31.995,35.871,620.0
6976a7f1902fb423bd00114e82b78b1312d4104132bcab7cdfc63484771123ba,91,125,32.028,35.861,32.028,35.861,323.0
697e1413223c0168de3c3d3b3fe033b320df837dfa5ee038ef614c1ef4d1d13f,49,102,31.976,35.847,31.976,35.847,532.0
6986909a6570dac067b07a608a63fa24ce8e9e754dcfb24e902fc55d6f5d3d06,24,46,32.003,35.94,32.003,35.94,330.0
6995197d34ae90618f053585c63670d0f43b9fc79a608982f5ec40fe758ef2a4,19,101,31.96,35.876,31.96,35.876,1110.0
69b7e47e2a462998ef73e7f614f58301ef33882438af7cc20e9fa0ce0fe81212,114,189,32.025,35.876,32.025,35.876,489.0
69c5fce6603c62c7f02bb6eab8c5651bb23b352f10c1202a24947567d80ad270,49,234,32.03,35.873,32.03,35.873,2194.0
69c9f300a46b3ab4a0a81356445b244a1ae59e8eee3429bed947f2fcbaefeee9,4,75,32.025,35.876,32.025,35.876,747.0
69d4fd3bd78782f4573ca36653bd8a63670f30ca89a408e67e5155df23dcfdef,72,134,31.985,35.859,31.985,35.859,654.0
69da6a75b9aad020ed5551839ffc5a86a488017337e1b8968c7a9bcefe4dba17,5,54,31.992,35.869,31.992,35.869,511.0
69ecf1a0730be9cce635d2a3f396fe4508b851f4196249840ef9163f85e9e726,12,79,31.997,35.836,31.997,35.836,586.0
69f22878ddb61bd0bef9f3c3c11e67bb062c379dc0480a2e05c5a86262a98a76,68,135,31.964,35.864,31.964,35.864,636.0
6a0be59e232c675d044d8e566d938c0588178ae85a5c79d4282b342a01a27539,26,159,31.948,35.865,31.948,35.865,1472.0
6a0dd4c731898a2465f4a9e68f94912e6f7e5ae898da3217ceb332fd18227e65,0,64,31.975,35.883,31.975,35.883,570.0
6a10addf623fe0c63b116bafac3bfbd83fa5eddcbd1230b33ae4cd2aede3f88d,36,88,31.988,35.867,31.988,35.867,662.0
6a197b1af78eae27a84b1a9098b1381ab9a403ff5e641d73834eb692cf370961,88,164,31.95,35.927,31.95,35.927,690.0
6a26353282d46f61c1556544987255bbde363931a8964af597c9fae9da47a2fd,58,93,31.975,35.852,31.975,35.852,450.0
6a2f3935e4c844ca2c67d2ea7d6b2a663eb9adfde8f57750e910ae30d20ac7c0,36,87,31.95,35.884,31.95,35.884,300.0
6a3238f419e3be69cd9d0199c4c015fe7c947baa5faa8351773c5541f405bc7f,4,84,31.948,35.892,31.948,35.892,780.0
6a33bf4f4345ac893a7a14651de70cce0d25e45442da99df00e8e3d23212793d,138,217,31.956,35.847,31.956,35.847,485.0
6a417eb9112a15128c967b5552b1152c24c4364bc0c503bd6efadb1112cd5e77,91,133,31.952,35.913,31.952,35.913,477.0
6a554049d1c13dca723463e472e168c8c47220bd69c522f899c4e79092393b83,13,66,31.973,35.841,31.973,35.841,575.0
6a5f62e50aad91c441516c7f5365026e11933b0fb2d42df1d483fbced5e880a7,0,59,31.95,35.884,31.95,35.884,635.0
6a89c3fcfbe30ebb9e0e5ef6107101531c61a6618f26bfa088cae09a54ab0f18,25,91,32.026,35.857,32.026,35.857,818.0
6a93d9a7076c75a37ee5a6745c94cb55d8f3178c570a88ec0624d21f510f0f31,19,69,32.025,35.876,32.025,35.876,521.0
6a9782d19deaa22bdb1226b69222ee8799a97158193b8d0fe722cd9d89bf79ca,0,64,31.954,35.855,31.954,35.855,512.0
6a98c892ef668dff93a48aa1b6933fe4d096f2de0e4597d0fb26459aea8adfdc,70,118,32.013,35.883,32.013,35.883,305.0
6a99294dd7b4b6465f61ef55d40fc83612e5c15c4e9653cda94b45c22baf38db,61,98,31.974,35.854,31.974,35.854,275.0
6a9afe7dbcdcac787efa89448c9f3a0681a947888eee169f8d7f277193af49e6,141,177,31.975,35.894,31.975,35.894,211.0
6aa95be70f888d39d51263daece244bb8b7586ddac05d03a86d893745a42f727,0,68,31.967,35.899,31.967,35.899,635.0
6ab31bcc72f7bc74915b1dce0a78fac8af8ce5268ac202a82bccf96374fc72b8,19,112,31.959,35.868,31.959,35.868,871.0
6ab653902cacd9a4b583082a39b53b13af74338e8843f41de8469ca99ae3efe6,34,72,31.984,35.866,31.984,35.866,427.0
6abd30f89005819df97cf20db23b529cb3e2fd10f7ee77f0f649026b84fde6a6,36,74,31.996,35.834,31.996,35.834,226.0
6ac0ce6991d3ea8d035221a00b85830135ed837878872afff9d090f6c76c6037,5,52,31.997,35.872,31.997,35.872,359.0
6ace72b820bfa0fcf4f8ac69ae691a89ea11e3ffe9726dd7371a860c4857e02f,23,128,31.997,35.836,31.997,35.836,564.0
6ad2e6f148e9e81dd470ec91d5ee1a65c685d58feed102b430aaf6b026e15925,34,62,31.955,35.855,31.955,35.855,214.0
6af3985f4abbe32539f47da47553f5ee3b32e66c3703f9f51677b90d5bb9ce25,0,79,31.975,35.866,31.975,35.866,760.0
6b0f1b93c750fbbfb23d496be1beb2327495e6af3ca06c0f47aeb9402c931ff3,100,160,31.994,35.87,31.994,35.87,326.0
6b1ae5098655d56680e95d3714f7419b64e81a2139d942431e0ce0cfbee63bef,0,124,31.91,35.844,31.91,35.844,706.0
6b315fb6e45b078e91614034182ba6eba8ce10b7b156690eee7e44adf0773c41,15,81,31.997,35.885,31.997,35.885,571.0
6b3d50dea831ce0a5e3b048f7b2cda53ef8fc6b9b1946d430c4d11a796f588fa,178,196,31.958,35.868,31.958,35.868,217.0
6b40f517a1df9f173788d29406b8abf4ef9cbc4cb97004a8fa13b9c2cce15255,35,120,31.997,35.885,31.997,35.885,891.0
6b4adebcd884dea3716177798405954dee12052c349b7d8b1f2c20df16a580d8,4,29,31.956,35.928,31.956,35.928,265.0
6b58099b5def336c4732b3b5cd37f86aa3e245d2669e7bd0d59cbd0428b77bd9,30,86,31.941,35.885,31.941,35.885,436.0
6b66c27ea3af38e5c62a910befcb979d1ef5f777fa075f2394060c528669e812,17,83,32.031,35.876,32.031,35.876,758.0
6b7c88758baff9bd368af7406d8eeae55a8257a1ee183add79bc21c1728465bd,76,114,32.0,35.83,32.0,35.83,335.0
6b8aa8f2af616e0a340b8bff75f35006bfc803d59cd3d1ff80aea5c6ae3a08bf,0,67,31.966,35.845,31.966,35.845,594.0
6b9a5225c3472826e69be943dfc57949d3c5d6061a15b27a2b5ebea1c1ba244b,1,27,32.027,35.858,32.027,35.858,285.0
6b9f387b1863665d0c830578aeccaee24f53f6810b8e80ff97ccd882db3c69dc,66,103,32.046,35.894,32.046,35.894,302.0
6ba529093df7b059056707f02c0915286c7bd887687156d2eab12323047dc314,23,53,32.029,35.865,32.029,35.865,336.0
6baa0319c784fd799500e4ca4245729077939d4e4c5c8c056faebff20c2e2637,0,50,31.956,35.855,31.956,35.855,288.0
6bacf0be31e51faebf0de7d2167aab93aea2bac08bdbe22d0688844908ad7958,32,133,31.975,35.867,31.975,35.867,1072.0
6baec2b9219ec723683bbefb998a9c76718fbfc45975493b173250ddbcb9b589,0,17,31.958,35.868,31.958,35.868,100.0
6bbb750f7493e5b2775170fff3681e558966c99be8fcfea061b5ff0ea137e083,1,50,31.976,35.89,31.976,35.89,265.0
6bc106c1a8f954fc354ad94bc4311a7ded524de6b5018dc337bb01e5b4440a32,0,65,31.941,35.883,31.941,35.883,585.0
6bc852cf0804254c30db4372fbc8a4a31dde00c4ea8773274700afe7915367e1,21,50,31.999,35.869,31.999,35.869,280.0
6bdf955873a5b9b0a0bdbb582ab63b230b93032cb8300d5a99efa96fcfe1819b,51,129,31.96,35.859,31.96,35.859,615.0
6c061d8f1e1defcadc05f5e597414fa7df1cf9bed2da55941edd600d3726795e,39,80,31.958,35.868,31.958,35.868,291.0
6c10dc6ddceb5377cadbf2834eba3f4cb23615d2756e1d3175dcef0a3cf60114,51,94,31.993,35.866,31.993,35.866,341.0
6c144814108e77879da5204ded81f23b25abc437a5f8b1c13916c253dfad1460,43,101,31.975,35.883,31.975,35.883,415.0
6c39d7d7b261f78b4fd27a6894b1a05d1e277d1fedc4f8ef8c2a2ad1856a354e,25,69,31.98,35.837,31.98,35.837,504.0
6c5f5785c86caff35fae09796e5dadcea49894b5e91a24ebfda4b0e90e943052,70,113,31.948,35.865,31.948,35.865,315.0
6c601c75a695a30ed1b21c9a8ccaad09b2c6b3fb5d011fa6aa89d35b1e0a96f4,0,29,31.955,35.855,31.955,35.855,335.0
6c627d127fb67340e9de78e8367ff6cb2a7679edda0499cf27236f1aa7b53b42,24,97,31.976,35.929,31.976,35.929,695.0
6c6aaf6613452bf14972e032a42b202e35d30695cb4323912380a64689c77ac2,45,85,31.958,35.865,31.958,35.865,375.0
6c6bb868215fca57d892e346e4f9b122f95fa30f8d2e16389046c62ba36be4ab,11,91,31.973,35.842,31.973,35.842,882.0
6c6d987f9f58524ea1352a81ba37b7fc187927c82b25af8b64ac1bcf74c5ad54,23,51,31.958,35.868,31.958,35.868,270.0
6c75bc5c6815fc5d60e0173c5a27a4884ea6355e784ae46af5b81839d3e267c8,55,83,31.973,35.873,31.973,35.873,354.0
6c7bd44de3944403ad62ca6d3fc3d943cdc751db7c5c8f3f382ca8706782dcab,94,120,31.949,35.928,31.949,35.928,218.0
6c7e693baaaf6d53701fb6662dd50e9b5a297a09dd46f58d934d616d832b7345,32,68,32.025,35.876,32.025,35.876,390.0
6c8ad88c9c7417ec05c6b220866b23c287ae1ddf1e247d76c6bfd74f61b0742c,0,26,31.954,35.855,31.954,35.855,275.0
6c8cb10478375776c0e6f43a6f7a41d8becdb0ca1f7d9622a10d62aaf8b096ab,112,122,32.009,35.937,32.009,35.937,169.0
6c91e360738b5f128386887ad56f6bbd5d47167f50f25bd0fb1a07ecfb106612,17,38,31.975,35.867,31.975,35.867,165.0
6c9244cd326f6bf610dc1c8d4093eac617506063e70c418b8b8aa84b67538247,145,205,31.958,35.868,31.958,35.868,436.0
6c9747043102d27656893b0eaaf8b2909b83c97deca32435eaebc8b164ed5f36,340,412,32.027,35.938,32.027,35.938,472.0
6c979041ba410d7330d83b70ba0cc01282c356c530dcad9db6f8008766589c56,24,102,31.942,35.883,31.942,35.883,890.0
6c9988b604608229928c9284db21b4f9acf3e77c4d90f058a4010246d7792740,15,42,31.955,35.857,31.955,35.857,273.0
6c9be8f38878fd8a9426964e1632129fa48f4ee971de86855f5466565fb8b298,0,40,31.948,35.865,31.948,35.865,413.0
6c9d4bf81ed48e5c827a91438de26e834170f5874044204a248660d6019422ad,69,99,31.975,35.851,31.975,35.851,202.0
6c9f3ef46fd9d7dac7f66f81a328a38e33e5b49a263fbdfee817f0e7fbb98178,13,88,31.948,35.892,31.948,35.892,593.0
6ca62e9df1f540d18168d74fd221d0c21001046b4ed47a32fa2e5cd82f554e4f,2,48,31.996,35.835,31.996,35.835,407.0
6cace02abb87a4d0671528ae175193efbba4c9f55a4a855e76d916493dacafdf,28,38,31.975,35.863,31.975,35.863,145.0
6cb7854e5b8af3e67a62ca4588690448cfa70357f8384c06462af58debeca3f1,49,75,31.958,35.868,31.958,35.868,278.0
