start_cluster,end_cluster,two_hour_segment,trip_count,trip_times,variance,std,trip_ids
1988.0,-1.0,16:00 - 18:00,6,"[423.0, 305.0, 125.0, 117.0, 644.0, 292.0]",9.065,3.011,"['f89926f13a589ca1065fc9a373aa09a001a5c8d302a911bdd1124facd5a78173_3', 'd2e11abb2385d4b2ef5fc5b3a12d8a853f9a33fea9c3c96f72077b64a3498f91_3', '03898352b2c4d0ccf0e69a646d80bd7c6ef6649531d0d796618fefcc47c690eb_1', '534213c3f4385cc131fb6277baf544cef8b371e04724f9cc04d0715407b99b0e_1', '05e1db1431f90f53ae9efb0a6c94761421d37a03000699c4b59ac08af8ff91ee_1', '3a37b8f45b69e830ef3a4f879322f7f0f87f4d0e3dbebc1ce457a6484b2d67f6_3']"
1988.0,-1.0,18:00 - 20:00,5,"[115.0, 353.0, 925.0, 185.0, 563.0]",23.771,4.876,"['739a914d2930b17689898b31dbd63a3ca21899abbb98d911f456a5d4d4e4b97b_3', '416091065ea030671ad841868c23b62cfc45421489a34f13d28a274d6790be49_1', '90c3ee6ce54ec6389a8bb19a52d266b14f3efefbf6851f3d74ed6d7b45a046b6_3', 'd2d6f8611ce81852b31370a4478f1480329c441b519a12c9aa7d479ddd006375_3', '456afacc8fa9316ee46489f887d1a8e3b11b02a84c6f9175c11611377a32f0e9_3']"
1988.0,-1.0,20:00 - 22:00,8,"[347.0, 265.0, 615.0, 524.0, 110.0, 345.0, 655.0, 1392.0]",37.509,6.124,"['6cc968648d64aff37deb6fdee9cc5fcefa3601496970e6b904cef215b3974d15_1', '9838174cfe078e4efbce0fa707e97d28d24665e7654748d21930d8aa64d9217e_3', 'f23a583ad97792186ee5c328b4d8b22a274b6e23e37fe9dd0a49e03fa79af4a5_3', 'ffefeee0da9a5a3bcca152d3ba7ffdeacecfe379cd3a164d2b645e1709add297_3', '3188ed54b7f4d7f0f23a610c937aebf0bea42fbe29c4c5c72808381d0547812f_3', 'c0aeeb3114000aaec78ae36e1098861ac2c5b3e2cf23453107b01585a067cf15_3', '8b89a092643a1c0112151586d4890f824dd676a966b519f943da19214c8cf224_3', '60e8580cba7adbf3f6ba982711869a5a685af94597035bd54da90cecb75bf205_3']"
1988.0,-1.0,22:00 - 24:00,5,"[255.0, 1098.0, 356.0, 336.0, 515.0]",25.82,5.081,"['5b641e5e45fc5c29053a9c4b635d23f44649adc7ce9b2a4a7a28a5d05229df90_3', 'e2e4bc0acfe8093181c7a86cac42fb5d17af89676d13ae7ea01decc471db1044_3', 'e8b963234ec76bc1c43b811ddec021835fac232448eb795d876b9a26e982332e_3', 'ed0f095a8e84d3e922b18c03da8b53d1b3aa2d21d5644604cad69af0205290a3_3', 'e5308aa5922ddd94b4d4483acc97fa442a09e16f38671040a0986fae009dc2dc_3']"
1988.0,514.0,18:00 - 20:00,2,"[481.0, 638.0]",1.712,1.308,"['7c38c6ecb0bd9b4fd124deb07e82516980563dfcd2ef5d82c68ba74aa61f85c4_1', 'a13c31c9ae10a12db316fbbfb41737ea5842af55921e76400a305333d6497e3c_1']"
1988.0,1603.0,22:00 - 24:00,2,"[110.0, 145.0]",0.085,0.292,"['61d34edcbdca66fc1a7f11930619892e056980c3b2470bc805dc5f6f29f99c76_1', '3fdb14cca0330a7218a47909503ae1aa143d4f40ff93632a30ad98403a120208_1']"
1988.0,1607.0,12:00 - 14:00,2,"[71.0, 20.0]",0.181,0.425,"['4b120478dfa6b8e0dac823b5ddfa5a83bf623edff1766412e0d9116499d56c0b_3', '9afd16f565420253dfe559893cc6976809721c878216965ea59e3690d810f7d6_3']"
1988.0,1894.0,12:00 - 14:00,2,"[115.0, 1610.0]",155.21,12.458,"['206766584419d1a234e38ef7712d6a88a9d3a89ad3024de67044a47c23f105d9_1', '398412b8406d97817364b8b6308cd3e33a9ccc06c74c7701834e45eaa4de060e_3']"
1988.0,1987.0,10:00 - 12:00,2,"[345.0, 185.0]",1.778,1.333,"['12796818e869bd98c5df01a363f6ae23a0f96d3a3ce47d43791beb806e3569c9_1', '99b28fb6edf310758ea47c6b797841076a52fc992f5baf848ee1d9a31281c9b3_1']"
1988.0,1987.0,20:00 - 22:00,2,"[80.0, 173.0]",0.601,0.775,"['133a0757de1eb7926d55c6323ff91071e84aa4f30ca555d25d3b9ee2d905bea1_1', 'db687130ec692e532d591ea1925c81482a92f45b3592a409f764a8e7a8232c0d_1']"
1988.0,2060.0,22:00 - 24:00,2,"[305.0, 543.0]",3.934,1.983,"['5608474292421352cbebfcc7e9e7551572e760c9d678d0e9fd514cee3818591b_3', 'b77a210209720f3fbab2023b913c7dec5e5ae4009e9542d1693c83a116019607_3']"
1988.0,2084.0,16:00 - 18:00,2,"[37.0, 619.0]",23.522,4.85,"['2f1254ec943ce5691726a0365e5d9691ca1c0ba6ee679042f1d0d5759a3623e4_1', '61f3c0f127024dc4db60c2f016862192d8ec79018afa597a639920836c444339_1']"
1988.0,2300.0,18:00 - 20:00,4,"[730.0, 308.0, 160.0, 150.0]",15.388,3.923,"['c907c3d73fc46cabc9b2e1ea9adb7e8b4d170cfadf6660928254b82cecfa953a_3', '13cd3d66f16dadfcfa74a5674a11513055614f5f002d4ea77947c47daeedf321_1', '265bce172ee9cb364e87f54a56f14d4de2ae9f2a3f16a2c927eb76f832edfe1f_1', '9570c0a359c70485950d4be59e13f8b35cbeeb17cc6d3ab40936941f3e3e69ff_1']"
1991.0,1977.0,18:00 - 20:00,2,"[135.0, 149.0]",0.014,0.117,"['6c77fdbc5418b065ac807536319aee34de56b9c26ab13d8a8466d08e5046b6e1_1', '9d469006972fabe6de1751d02a156271ce49dda1190ad147f2d5413cc3d3b4bd_1']"
1998.0,-1.0,10:00 - 12:00,2,"[115.0, 441.0]",7.38,2.717,"['84bf57a682ba77b3448cc0bb43a90ab86a1a03235a2d69bc0b7196e174ee95f6_1', 'e749350b846c49d574f1c42a00de52e37584282920080563c4b2f8cd7f148567_1']"
1998.0,-1.0,12:00 - 14:00,3,"[95.0, 110.0, 110.0]",0.014,0.118,"['720a856b089cc1482565996793315308ee4df86414ce650a968f7816bd5296da_1', '88ca7595453f25d3c5bf8bab140176b5a3c563590c6987fff2698242a9f35d44_1', '43acf05b55216d45dcec0f6a394cf67f910398cc3ef4c81cdaae9a25fce5ddfb_1']"
1998.0,-1.0,14:00 - 16:00,2,"[90.0, 80.0]",0.007,0.083,"['423a45b9d4e6cea67b6703c8e7ea288ed2748745395a19d3ea14ffbf75f635d1_1', '3ce4da0e5d79cd56a94dc3627a7ed0f23f8db29f21413131456ac610c4b26cbf_1']"
1998.0,-1.0,16:00 - 18:00,2,"[105.0, 119.0]",0.014,0.117,"['0e505310b45a4270596cb43775debc0190c41212310deacf89baa06a5979c24b_1', 'f736d8382f001de1497711bce623e43742b4986eb8371c5f9971b08eebe71731_1']"
2009.0,-1.0,16:00 - 18:00,2,"[170.0, 468.0]",6.167,2.483,"['9dd9e0622ad2d73b48c1f8d5e096089c2b7a6f07eb927acadeaa173364118048_1', '5df2ca45c4c8fecf822212394f15565de0a77cd873e29bc88b0ffc1a7c66b869_1']"
2040.0,-1.0,08:00 - 10:00,2,"[855.0, 902.0]",0.153,0.392,"['892d875a36020389d2d2be83806ead382558b23e86cd4f2bbeb43f27a4a8e758_3', 'deb637d98d615985891086ab197077c973b240cccfe84aadfde1ba96efa78917_3']"
2042.0,1567.0,14:00 - 16:00,2,"[96.0, 104.0]",0.004,0.067,"['759044dd90cf963aa7e56f6a599acaf7e65393afc5f7593b3b51e69bcd1f8bcf_1', 'b132d6d7695cbddece084a0fb08b3527900fa1d3dada2edd2683be3c6882f8de_1']"
2046.0,-1.0,02:00 - 04:00,2,"[429.0, 600.0]",2.031,1.425,"['01b681b99dda7daba2912e9e43acbfed488119b53f2cac370c0676af6a74b540_3', 'e9321577496e20658ef00058401d9a71760fa617851fb8bcfd71d907e2e846b0_3']"
2046.0,-1.0,10:00 - 12:00,2,"[400.0, 596.0]",2.668,1.633,"['cf9ff42add5204024bf2242046e1fb69ca4ed23db0be48bdbad7f831f469a201_1', '9b9441f7c3ea9844141efb4e69d6be629892838a0febee3a7444bf14e93f690e_3']"
2046.0,-1.0,14:00 - 16:00,2,"[729.0, 895.0]",1.914,1.383,"['a43007acdf88f420dd5abdde19741c897cd02fb7532d1d12337ab04d31c6d5f7_3', '9ef67ec987d2697f38c59d3cd43f83a4243f24b080a49658d1078c001593617d_1']"
2046.0,711.0,02:00 - 04:00,2,"[435.0, 370.0]",0.293,0.542,"['2d29f4b8b56e9100c8b5a76a8b08b3347a6ac0f698779fb8141a9614472b549e_3', '75c4525da8ec85493abea02ad8683ad73893bd84ce857725189c5cc6a8f43b93_3']"
2052.0,2059.0,10:00 - 12:00,3,"[90.0, 160.0, 125.0]",0.227,0.476,"['c4e96b2837d29a8b1845b7252ea7f68e5e7cf5ab42e96f3bee57f45785b929f7_1', '5393cb8cb66a8d96112415319372f9e956b6f5e0e826740e0f8fa41799cfe8cc_1', '5d8b3f2d5798acb04471a51c10cfe0ac9978110d6ef52325a93aa1554e836e56_1']"
2053.0,2059.0,22:00 - 24:00,2,"[105.0, 50.0]",0.21,0.458,"['73d7bf2e16258617e1978db969b36970c30fbc4b51603e80bcc44feb07e172ef_1', '729c66bf59e76533387cb2bd97e77cc2352ff0230ca23225df29956e29d8f123_1']"
2054.0,-1.0,10:00 - 12:00,2,"[204.0, 207.0]",0.001,0.025,"['8d2eb2129755d05b4fae8cd4e34bfa898c072a6e3718b3497f10b91040e04420_1', 'f34eeb1cc0d7fae44554d534ce4998562e8e8523a8dd54a7af9253698d76fcc3_1']"
2054.0,-1.0,14:00 - 16:00,2,"[106.0, 265.0]",1.756,1.325,"['460689fce15ef577781e5f082204db9e90959edf3a5ad9375f6fb7a6ed8ca6df_1', 'd52dc5f6fd26eaa869ae47511e58996bfdb17b751a48acc3f45b90a2e622777d_1']"
2054.0,2059.0,20:00 - 22:00,2,"[353.0, 280.0]",0.37,0.608,"['0b64eed982e35360207d5b534ad24a013e6fb4ea4e6fc2232b2be73aa84a30aa_1', '7d366171ec3dcafd0b7b14e2d194de89264571c3288b8877e2a05cab9ca1a785_1']"
2055.0,2059.0,12:00 - 14:00,2,"[165.0, 360.0]",2.641,1.625,"['c5abc30b9e6bf4a874610b2d75f8ea9b03ab3e11b4b28293dc402409cebe9637_1', 'fda123503f569d30c6e4a445a264960f0fe7f05f13ee6539a79d9b4e861f02cd_1']"
2055.0,2059.0,20:00 - 22:00,2,"[40.0, 163.0]",1.051,1.025,"['ed4a10e19945caa81462df6450770388441f0a530cdbf40d9cc25abab582139c_1', '7cd2f72712ed6a5acec468cc7ee76424da72ced20357fc1e98e29385470957ee_1']"
2057.0,-1.0,18:00 - 20:00,2,"[159.0, 55.0]",0.751,0.867,"['21aa27e03f19a352adaa74e53fc00bf10195c76e21681959d4aa0528daf8fb9a_1', '75722ee939db3af8b220f052abccf7f087f9d9bfcee1d62af8a84f1a5c3ae57d_1']"
2059.0,-1.0,10:00 - 12:00,4,"[542.0, 425.0, 890.0, 575.0]",8.226,2.868,"['027b63d0ac1d5a301cb5abe707e0e224e406dcc653bcd5e9957e58b7d269e560_3', 'bb89d0a1f382cf57c7bc9ae5dffb46229f1a7278443092d0f0bb0d880032cbf7_3', 'c3dbafd929cc3afd22af3edd82b8edb1f07f6046517fe63d6e28cf20603b2782_3', '5d8b3f2d5798acb04471a51c10cfe0ac9978110d6ef52325a93aa1554e836e56_3']"
2059.0,-1.0,12:00 - 14:00,2,"[1090.0, 870.0]",3.361,1.833,"['6ca75955afa71967d1f72c71393fd5660ef4780389afe0b9060f274bec28f79d_3', 'ab1c98452417c622b175b08d845fe98096f440ac400942402b200934efa52b6d_3']"
2059.0,-1.0,14:00 - 16:00,3,"[30.0, 362.0, 1190.0]",66.093,8.13,"['885b7820a06b00dc91892ac696ef191f491792bb026bda110e987229c09cecda_1', 'a692203f1b0d2b7ebfae0b5616885ac56617100387fba3f9d1f5e2b61ca9fdf3_1', 'fad122273a7a38cb0bed471826fd4746d1e344e6bb4144b437f66cef57502d3b_3']"
2059.0,-1.0,18:00 - 20:00,3,"[535.0, 820.0, 154.0]",20.677,4.547,"['49df0db51c1b097675e9c2d0a873bf037edf9e7ee489298273c0f5465ad4d855_3', '6b1fc22cdbab9b2e51e0f95b29aa68673506054f5fb61cf591166238ec3aa10f_3', 'c6dd20e87fb0b4a014e8132de9477ac8c42d4c9486b8dd2283f84010403d903b_3']"
2059.0,-1.0,20:00 - 22:00,3,"[640.0, 698.0, 555.0]",0.958,0.979,"['7d438da3a04d1818b0373b0f6a30ee25c11beae2392cd91db74912e2c97e28f8_3', 'c77bb59707ec09630469df78fa726c25082a3a11110f9b11fef82e47e6808388_3', '2cdc008755e0e06677d3e7b9010a16e488de106e9d05abf28fbd78daba51ebc6_3']"
2059.0,1436.0,12:00 - 14:00,2,"[1094.0, 784.0]",6.674,2.583,"['78cf6fbe5f7f49afd5e5ec3d47e43de0b0d2b7a886829934c8cda2266c6bc356_3', 'ffd631a949bda8260a35a8cfcc41976b3b93caea296e26c1c47ac8f2a5eb4187_3']"
2059.0,1968.0,20:00 - 22:00,2,"[465.0, 470.0]",0.002,0.042,"['0b64eed982e35360207d5b534ad24a013e6fb4ea4e6fc2232b2be73aa84a30aa_3', 'ccca3157d98cfb05c5336b8a458e20abe13ff53d026aceb1d217c67f0b9fc524_3']"
2061.0,-1.0,02:00 - 04:00,2,"[408.0, 760.0]",8.604,2.933,"['04dda45217fd6c96394172abc273baed6d181f0775fe3b4d9b6a74448850ac8d_3', '120467fabd417868420910d806411da476db94e4bd3b019d297b1a8ed787fa73_3']"
2061.0,-1.0,10:00 - 12:00,3,"[402.0, 400.0, 244.0]",1.522,1.234,"['327de8bbcecd3892ae2c236ffa0a6225ef8458f534848ad1975f6640cacc6f39_1', '327de8bbcecd3892ae2c236ffa0a6225ef8458f534848ad1975f6640cacc6f39_3', '469a746a1e3e6cfad177d12d451be2d703c6838ac8ec4197697e0346738d6b1f_1']"
2061.0,-1.0,20:00 - 22:00,3,"[615.0, 125.0, 289.0]",11.521,3.394,"['854e6377db8e287d36a54a091b886fbbd1a8d7ef6e1afc8ecd3306a7ff2ec465_3', 'c2d52af7563529d603adee3b51dd69179aa2b146d6cc3f359188111b4e838046_3', 'fd0cf20e1a3d295bf5927a57345cb411b991de0b0f9aa902430ea447c37b79e2_3']"
2068.0,2248.0,14:00 - 16:00,2,"[168.0, 226.0]",0.234,0.483,"['7c63f6ec3a3c251a40f66fdca1495508898b2bc4f4210aad7cfa4ac4b086a12e_1', 'd8589526fa63af3c067e8d18c1703d476e216f9918259245ec80f53fad9c0103_1']"
2069.0,-1.0,00:00 - 02:00,2,"[685.0, 362.0]",7.245,2.692,"['36fefbe6c2824307a0a1da80f7bc14e00d61e4e4b94667a012d8e00a80a35b5a_3', 'c239ea9f23bca1085d07c4e332f46736e16a9899bc943830628371dad06cde74_1']"
2069.0,-1.0,08:00 - 10:00,3,"[460.0, 275.0, 610.0]",5.215,2.284,"['92b1f5d78027d058b2eb522152bc5480ef34950a6c397063807fda56250637f7_3', '118040271c7738a15398c93ecff69b389e31fb067e6111b337145610a1c20140_3', 'e17627dcec4aacbd991b9f54aeb6a47a13a4d56c2c13db861453cc92280320c8_3']"
2069.0,-1.0,10:00 - 12:00,7,"[324.0, 565.0, 38.0, 91.0, 241.0, 995.0, 285.0]",25.489,5.049,"['061b52d9bb237537230fbbc7019005a38c7f537091d2b1e2618417b226e57365_3', '6057136d6bc485c6cd7d85857aff02951b9d99d7bfed2ef9284191d27639a793_3', '7d2edc4870cfccc2572daf49dc17108bd002445c29e3f82bba8d0c375f9780c1_1', '0ea27155e092745bfbca85b137cfcdeb55e3ffda62cf5884645452d1868dcdbf_1', 'fa1cb5bf8cba91ec7799c6f78a61d80f580f08a0f04046f3a11e35256ce30823_1', '98f18b15065660b9103509b992e4deea2e41254575876d8b8a1bb2e9397a3887_3', '029e143acb5c71dc7f314424430dfbe6b6bf81cfffcfa7e99e9fe7edb4a1d860_1']"
2069.0,-1.0,12:00 - 14:00,6,"[595.0, 65.0, 155.0, 674.0, 1606.0, 190.0]",76.544,8.749,"['783967c6b9582d62e896a5d20a9b0fcad631d7ec3f7bd44bd4ef38b65d5c722e_3', '901112ba7f52ea743190ae619b0ed579bcb811a512490127084d0ce71083d5e9_1', '0ccfc449f1d250739628aaed18a61139960dcf07595a5f7fca84b5a55184211c_3', 'c6b7353e743997f16dd99a8812a133513c89948c9abe78bf78cc2627d422ecc4_3', '77e36dbbe2a1bade56bc8de05366c63629ac7e31029f6894f54d7245b6a4c366_3', 'e1835b37e8663e476b1e23b573e62428d1e5fcefe1613d2599f5dda93642db42_1']"
2069.0,-1.0,14:00 - 16:00,6,"[210.0, 155.0, 483.0, 235.0, 825.0, 442.0]",14.454,3.802,"['7e250318bae927a436581b97c76d35751c042a9fc3c13af9d24d5d3873881fa3_3', '775654044f22044709c7ab5f92164215ef25fa41c2280a295c66f3108b3038fd_1', 'a7b8cc5c29cb108d8c1c1e3c4ddb6e5df4d0363f3b408611d87a34d440458313_1', 'bb425f7f03e18543d2edd534d84c8585b88171709354023c38785dd08e36560e_1', 'c2cae73b1c446eb22220223c806ab8392ef4a4323d5276573824001866392b9e_3', 'f95a7d20220bf8058e24b3e56030c5c7b9d6720b9369e3f59b74fb625cd749ff_3']"
2069.0,-1.0,16:00 - 18:00,6,"[355.0, 515.0, 745.0, 285.0, 330.0, 235.0]",8.283,2.878,"['2e85cc7faa8bb32a3e94efa1d77e673a6c59e189e5d2c50be5d5c98b2e53d559_1', '4fd44d7ac310fb7cd384f8779c232b9a881e8fcb319972530914513788020d00_1', '306ef4253946d3f9b16b02bf3ad61b721a159a912e0c0bd12be44e4640b95d26_3', '28034cbaa6e452b48786dd83c7bf83a616b8f3782f11c39176b76304af0bb15f_1', 'b51ede7117965d3a29fd458007b74bb78fb2726ad70db7d28ae50f5ec4cde855_1', '036d1bbdfc0a06dc3b04b767c8c078d4f39cd5faba36bb99e8a6a504fed3ef32_3']"
2069.0,-1.0,18:00 - 20:00,4,"[175.0, 163.0, 385.0, 930.0]",26.89,5.186,"['c6002316c17a19f660728a0505af07a417138a13c22349751ee82a1518c8014c_3', 'd845ab7348c4ce60564337475456c2b4a11113075e84cc6ebfe0b8076f8978eb_3', '8548556edc2cf7268bfa951d7cb3e6b47c1ef63ad3e8a7cf66005e94223f0a85_1', '5b330411dffc029e1154757026f47bb060e80e7cdb1a50d24e64c54c9e8a0502_3']"
2069.0,-1.0,20:00 - 22:00,4,"[450.0, 249.0, 418.0, 387.0]",1.631,1.277,"['138290e1961dd5d6641a00378803caeb07cc3f629b6f64553d474c90379d4d28_3', 'ca80e22e14bf9127693a10a3c1e964c0659c514ee85b9bd871a8ec413fdf3a1e_1', 'e4be38b675d1e80740fc54d4eb4a91b839c979e8fcd40c63ec8af35c86efd622_1', 'aaee9b29db9c75ab6ff6e21533314d9b7c23d1d8cc5b9fa8437c6ea869be5a7a_1']"
2069.0,1646.0,12:00 - 14:00,3,"[379.0, 738.0, 845.0]",11.034,3.322,"['877adfa4bb9cd4cf4dfdb28251d82a4a742e7978055b17e6647ebf71a40a5fe5_1', '3620c74bf32a95613b02a0ecd4b7281e126ec11725338df205842416bdd5d24d_1', '3357af13d61286ab71ca2ef859de744bdf904f8eb55ce4ee2dd69c18def82d5e_1']"
2069.0,1646.0,18:00 - 20:00,2,"[273.0, 169.0]",0.751,0.867,"['ac559221a96b12b0a3f91b4c2ad500562048a5964a0414717a9c44c72d210681_1', '360b7593ba5c22f416addab9eba5914a80b101a2afa49db590ffa502dab11d05_1']"
2069.0,1760.0,08:00 - 10:00,3,"[20.0, 95.0, 491.0]",11.861,3.444,"['7352b04a00d5793f187b0ca91a109704e34e67494a5fa1933dff794367670d6f_1', 'eca61fbd94d374bcc09dfce3a5b702a8bb461b7855f7e29db84e137b02a3babd_1', '38d79e426e1f8f3ad920b15ca1877549a46c882f097b48d47ebc4df54e1eaf56_1']"
2069.0,1760.0,10:00 - 12:00,2,"[128.0, 70.0]",0.234,0.483,"['790c3635936d0e22059eb3dfe83c7a16cae810c7833567b89772b1b1687bbd6f_1', '5362c45d4c5726ed3ec4deecee1176d33d907f36b633d5f1b41a280bb2467b81_1']"
2069.0,1760.0,12:00 - 14:00,5,"[135.0, 500.0, 80.0, 30.0, 176.0]",7.603,2.757,"['8c99ec5b09290ecb499870a801c6e1f64ad9ce5b4d77fcdbc943e98cba4e214b_1', '90d0ce2b44cd6c38464a2c49804aa390b7d0330a3c01007cb993c24c7851ac43_1', '5953867ae5d10c44577205886f0026cfe83d2e80b19304006e9fe4b8947801eb_1', 'c904faec158c02f782ea2754abb518e1e4e1b8c87df6e7c9a30effc57f5cac1b_1', 'ef14ba3c24efb963ab6d2ede0f9bb0f740eaf01c6198faddc2c253989f5df7de_1']"
2069.0,1760.0,14:00 - 16:00,7,"[2011.0, 45.0, 603.0, 398.0, 133.0, 505.0, 240.0]",106.605,10.325,"['150506bf1cb0d7fe52fd67ed935456265f172fcfc6260e1072bd657c34ed374b_1', '623439df2ced34a546cc069a40764bd5512ced1b5b60eb2a135f6c3bbf622914_1', '3901f035c86b5d3ba5e2ed49dc4336c249c408b649e80918ff7846eb2a641ed7_1', '6642a8d12d8558ee41c1fce43f538021940c2b8cf6f114019ff522dd65982063_1', '8eb80d527b3f0c474b6fd98a1e1dc790a28ae7441d47581c3d46028485813c5c_1', 'bf28aa517ee77d5aaf0347ed38e04ece84e7316092782404d0821ae3610edc2a_1', '3f5007657311f062864ddeb65361fcc3e6d0b5d4c4fb8d92eba187e55f648dff_1']"
2069.0,1760.0,16:00 - 18:00,5,"[150.0, 369.0, 26.0, 311.0, 115.0]",4.484,2.118,"['c2ef0a4fe56d33e41b7ea21b76de3c8f0ac8132c3cdf71ae8519f8aa378c3329_1', 'ffc909f7fc603cc39d48138a3f8787e44b4a2c674d06f91f5eefd681faf2478a_1', '4fff31dd588658a08fe0495441051fc1757df7cc4c073b8fd3572f0a1ae998e2_1', '6f65b029899566e1d77b6daa6d95909fb22f78132fc0274843dfd4a42a261bbe_1', 'e083b022a43372c594ec70c7d98bb1302277474156a87de43a0255e9d8654e13_1']"
2069.0,1760.0,18:00 - 20:00,6,"[265.0, 110.0, 55.0, 39.0, 250.0, 639.0]",11.589,3.404,"['474cad92b52b3f50a0f7bc46ef856e4ad78390b1372222560f3e950ee33be92c_1', '475b7d6b980c57b17795dede92dc963a557293aecd34abf963905d12717c290a_1', '9f0d984d539a0693b53254f2236f111d05dce4a76c3a859cb99e228f0d2af420_1', 'f8b07baae9fd58d796327d6e908b15cfda10c250a02ce5a44cf09e91bad2f7e6_1', 'c0a3306a33d92109abbfbbe608b35b18229e88703390a01aedcfe1d1f63955fa_1', '99435f884325a1c13c50ec7ba95e8806d7877c904b61117dd2deebbaab79149c_1']"
2069.0,1760.0,20:00 - 22:00,5,"[35.0, 135.0, 200.0, 233.0, 115.0]",1.326,1.151,"['0091d159dbc0faba665df86f3d8ef161d64ea50fd79a4cce95d3645f643da2ae_1', '554e7f237891adaf4816f7cf3629b3bc48a953b1eccd442349fb1a0d360c42de_1', 'd4f09281f3e25d9b1af278d37c3ba9ad6513fd9971196ef8d6cffeaff46cfd4e_1', 'd1929d36078c240bb0b7eeda4a109a366544ee6b40753ae4aa58e04e794606aa_1', 'a6c1650b8e2a41c15ba060631f8be8aaf52dbd52d441a0b8a90c68e5960cfb6e_1']"
2069.0,1804.0,10:00 - 12:00,2,"[445.0, 55.0]",10.562,3.25,"['b1d96e8dc3d6e219063f73676c44e6f67974864717b9763cf09b875b97c14ef9_1', 'f8982ef9819a4d969b7c37e5a6cd80262c83bc5cb2d23b2421a32ea176942477_1']"
2069.0,2182.0,12:00 - 14:00,3,"[35.0, 66.0, 234.0]",2.123,1.457,"['177a794f46145213bfdfcebf1346b9b1e2369500c43bbedaf8ed029bd4a716b2_1', '0feda1fe401415f4607eddb34c5c9ecfbef295bcdd2cf9bcf04e82930a841677_1', '3768b19104bb03524067a3f0e57837c797f2e20dc32ca2daf90c040374a840a1_1']"
2069.0,2182.0,16:00 - 18:00,2,"[395.0, 45.0]",8.507,2.917,"['e3e19d5c84475be418fa9b42b21085cea32ddbc4ec2e31020990f8fd08b1da9b_1', '177ead8a7d5d138260e8c3317d96cac1a0da132f92ae8d363b71458c271b546e_1']"
2069.0,2182.0,20:00 - 22:00,2,"[60.0, 40.0]",0.028,0.167,"['28c380225af896fad51807d5de5d35984446a6480e9522684b20391d93e130b0_1', '51b50d602627c1f781562bcb1daed298e15c4a0dae9a3fc1d5ace9196ba7e86d_1']"
2069.0,2182.0,22:00 - 24:00,3,"[115.0, 293.0, 70.0]",2.575,1.605,"['00e674f96856a9bb76d62f8169ac23a153fa38bec9e5c189b3d993c4654d72e2_1', 'e11a1e6c6dca939cff6fa192b9847b22a1e5c0c9aa43b97f0a2881ab725ce6d8_1', 'f56aacf778feddfb861750d3dc570d1f21ec24dc84ed77ec56cb7d375114195e_1']"
2074.0,2093.0,20:00 - 22:00,2,"[139.0, 614.0]",15.668,3.958,"['add07bb748d4fcbe7914b637fdf780737758a34a368ed9c08da681aad21011c5_1', 'e9bfd6d096eef672c8de91e0801039e74109c1322eca40f1cbec6a62559764a4_1']"
2074.0,2095.0,16:00 - 18:00,2,"[9.0, 502.0]",16.878,4.108,"['ca0381c3852970b4cddc825199e183f2e0d9c5a456fb5b377a017cdb9bb6fa12_1', '7696b4004895b9fd9781581412913494bfee25c255438bba69fd9a85b6812a9c_1']"
2075.0,-1.0,06:00 - 08:00,2,"[111.0, 323.0]",3.121,1.767,"['3c69b55f4727b11003221a691db3464e6f1826556a8c0696b007297059e12490_1', '1257d709245eb28ce38ebaf73cebe8971cade33397ddd04810eae9020de85a3c_3']"
2075.0,-1.0,08:00 - 10:00,4,"[417.0, 185.0, 722.0, 1080.0]",31.319,5.596,"['3e32d6372bb068dd57a94f9d23253eac186e099b9c012b819def504104b457b1_3', '707ac9f68f3421a709b173e25da63a3450418acef329e0798221cddcb07ddc6d_3', 'db51604f67337f668316773f00c473b352c5cd6c3853d9a0521af51fa6b6083e_3', '586f811348fb20b31fd5fa8fee96473d20b5fbf923d3f9927629d0eaf7f8a9b6_3']"
2075.0,-1.0,10:00 - 12:00,4,"[923.0, 716.0, 791.0, 925.0]",2.214,1.488,"['7f58b9c4bc2501e72cee38b0160f7353d6835d1234d4ab1bbb52b1d99b65abff_3', '98b291c73c9cc281600f23fda8e5671f2648d1f79b22f52de58843710cfd13c7_3', '97fe5ca6abe6c594d76ebef8d3d684d1316fce8e795bccd949a16c177d321465_3', 'b5dcade01ccf72b303476a03945d3740bf4cb9d572d7f0562f2ba3cee05b8d50_3']"
2075.0,-1.0,12:00 - 14:00,2,"[160.0, 234.0]",0.38,0.617,"['29f8826a954db60efccc461763536dc1d2a9f52312e67db8a500635d387d7da3_3', '6069edbc15f2147c86a8d8683cd4296e0d75be997ac45a07c18d809f0a06b510_3']"
2075.0,-1.0,14:00 - 16:00,3,"[325.0, 360.0, 404.0]",0.29,0.539,"['262df04f2ce098650c2bb0981f00221253738b5c70baccb2e5d22e762757e796_3', '8f732a6119b75e29e0481a4a3fa200376d46771594fbff3da63d5c979943f11c_3', 'faccd9cddb91ff9cb64996f37ae2d9b53702fb45ab1f742d0e71f468375f11f0_3']"
